date,ibe_hard-coal,ibe_gas,ibe_oil,ibe_other-non-renewables,ibe_wind_onshore,ibe_wind_offshore,ibe_solar_pv,ibe_other-renewables,ibe_uranium,ibe_failure
2033-05-22 16:00:00,-0.0,-0.0,-0.0,-0.0,4166.877,832.59,44949.8448,2892.2,-0.0,-0.0
2033-05-22 17:00:00,-0.0,-0.0,-0.0,-0.0,4861.3565,877.25,27906.36198,2892.2,-0.0,-0.0
2033-05-22 18:00:00,-0.0,-0.0,-0.0,-0.0,5997.7775,937.86,9551.84202,2892.2,-0.0,-0.0
2033-05-22 19:00:00,-0.0,-0.0,-0.0,-0.0,7765.5435,1094.17,93.64551,2892.2,-0.0,-0.0
2033-05-22 20:00:00,-0.0,-0.0,-0.0,-0.0,8838.83,1365.32,-0.0,2892.2,-0.0,-0.0
2033-05-22 21:00:00,-0.0,-0.0,-0.0,-0.0,8586.292,1489.73,-0.0,2892.2,-0.0,-0.0
2033-05-22 22:00:00,-0.0,-0.0,-0.0,-0.0,7134.1985,1400.41,-0.0,2892.2,-0.0,-0.0
2033-05-22 23:00:00,-0.0,-0.0,-0.0,-0.0,6187.181,1167.54,-0.0,2892.2,-0.0,-0.0
2033-05-23 00:00:00,-0.0,-0.0,-0.0,-0.0,5303.298,925.1,-0.0,2892.2,-0.0,-0.0
2033-05-23 01:00:00,-0.0,-0.0,-0.0,-0.0,4356.2805,848.54,-0.0,2892.2,-0.0,-0.0
2033-05-23 02:00:00,-0.0,-0.0,-0.0,-0.0,3535.532,899.58,-0.0,2892.2,-0.0,-0.0
2033-05-23 03:00:00,-0.0,-0.0,-0.0,-0.0,2841.0525,874.06,-0.0,2892.2,-0.0,-0.0
2033-05-23 04:00:00,-0.0,-0.0,-0.0,-0.0,2335.9765,743.27,-0.0,2892.2,-0.0,-0.0
2033-05-23 05:00:00,-0.0,-0.0,-0.0,-0.0,2083.4385,586.96,-0.0,2892.2,-0.0,-0.0
2033-05-23 06:00:00,-0.0,-0.0,-0.0,-0.0,1894.035,497.64,2153.84673,2892.2,-0.0,-0.0
2033-05-23 07:00:00,-0.0,-0.0,-0.0,-0.0,1641.497,500.83,17418.06486,2892.2,-0.0,-0.0
2033-05-23 08:00:00,-0.0,-0.0,-0.0,-0.0,1136.421,708.18,36147.16686,2892.2,-0.0,-0.0
2033-05-23 09:00:00,-0.0,-0.0,-0.0,-0.0,1578.3625,762.41,52254.19458,2892.2,-0.0,-0.0
2033-05-23 10:00:00,-0.0,-0.0,-0.0,-0.0,2841.0525,411.51,62555.20068,2892.2,-0.0,-0.0
2033-05-23 11:00:00,-0.0,-0.0,-0.0,-0.0,6124.0465,280.72,69391.32291,2892.2,-0.0,-0.0
2033-05-23 12:00:00,-0.0,-0.0,-0.0,-0.0,4956.558320000008,236.06,71919.75168,2892.2,-0.0,-0.0
2033-05-23 13:00:00,-0.0,-0.0,-0.0,-0.0,4317.4813800000065,252.01,71357.87862,2892.2,-0.0,-0.0
2033-05-23 14:00:00,-0.0,-0.0,-0.0,-0.0,7744.970350000004,299.86,66956.53965,2892.2,-0.0,-0.0
2033-05-23 15:00:00,-0.0,-0.0,-0.0,-0.0,16189.431760000014,338.14,58434.79824,2892.2,-0.0,-0.0
2033-05-23 16:00:00,-0.0,-0.0,-0.0,-0.0,24559.3205,376.42,45418.07235,2892.2,-0.0,-0.0
2033-05-23 17:00:00,-0.0,-0.0,-0.0,-0.0,26200.8175,484.88,28280.94402,2892.2,-0.0,-0.0
2033-05-23 18:00:00,-0.0,-0.0,-0.0,-0.0,25569.4725,529.54,9832.77855,2892.2,-0.0,-0.0
2033-05-23 19:00:00,-0.0,-0.0,-0.0,-0.0,25443.2035,571.01,187.29102,2892.2,-0.0,-0.0
2033-05-23 20:00:00,-0.0,-0.0,-0.0,-0.0,24938.1275,829.4,-0.0,2892.2,-0.0,-0.0
2033-05-23 21:00:00,-0.0,-0.0,-0.0,-0.0,22728.42,1001.66,-0.0,2892.2,-0.0,-0.0
2033-05-23 22:00:00,-0.0,-0.0,-0.0,-0.0,24243.648,1272.81,-0.0,2892.2,-0.0,-0.0
2033-05-23 23:00:00,-0.0,-0.0,-0.0,-0.0,21781.4025,1409.98,-0.0,2892.2,-0.0,-0.0
2033-05-24 00:00:00,-0.0,-0.0,-0.0,-0.0,19192.888,1649.23,-0.0,2892.2,-0.0,-0.0
2033-05-24 01:00:00,-0.0,-0.0,-0.0,-0.0,19129.7535,2226.62,-0.0,2892.2,-0.0,-0.0
2033-05-24 02:00:00,-0.0,-0.0,-0.0,-0.0,20644.9815,2306.37,-0.0,2892.2,-0.0,-0.0
2033-05-24 03:00:00,-0.0,-0.0,-0.0,-0.0,23233.496,2223.43,-0.0,2892.2,-0.0,-0.0
2033-05-24 04:00:00,-0.0,-0.0,-0.0,-0.0,24685.5895,2309.56,-0.0,2892.2,-0.0,-0.0
2033-05-24 05:00:00,-0.0,-0.0,-0.0,-0.0,25695.7415,2411.64,-0.0,2892.2,-0.0,-0.0
2033-05-24 06:00:00,-0.0,-0.0,-0.0,-0.0,25885.145,2424.4,3090.30183,2892.2,-0.0,-0.0
2033-05-24 07:00:00,-0.0,-0.0,-0.0,-0.0,27400.373,2344.65,15451.50915,2892.2,-0.0,-0.0
2033-05-24 08:00:00,-0.0,-0.0,-0.0,-0.0,29925.753,2280.85,32214.05544,2892.2,-0.0,-0.0
2033-05-24 09:00:00,-0.0,-0.0,-0.0,-0.0,25097.386430000013,2261.71,47478.27357,2892.2,-0.0,-0.0
2033-05-24 10:00:00,-0.0,-0.0,-0.0,-0.0,15159.677270000007,1805.54,58341.15273,2892.2,-0.0,-0.0
2033-05-24 11:00:00,-0.0,-0.0,-0.0,-0.0,7528.506470000015,2083.07,65832.79353,2892.2,-0.0,-0.0
2033-05-24 12:00:00,-0.0,-0.0,-0.0,-0.0,4171.374640000004,2264.9,68923.09536,2892.2,-0.0,-0.0
2033-05-24 13:00:00,-0.0,-0.0,-0.0,-0.0,2457.7491300000156,2398.88,69016.74087,2892.2,-0.0,-0.0
2033-05-24 14:00:00,-0.0,-0.0,-0.0,-0.0,4461.487490000004,2558.38,65645.50251,2892.2,-0.0,-0.0
2033-05-24 15:00:00,-0.0,-0.0,-0.0,-0.0,13056.429920000011,2593.47,56936.47008,2892.2,-0.0,-0.0
2033-05-24 16:00:00,-0.0,-0.0,-0.0,-0.0,25852.36030000001,2545.62,44013.3897,2892.2,-0.0,-0.0
2033-05-24 17:00:00,-0.0,-0.0,-0.0,-0.0,41799.337000000014,2558.38,28093.653,2892.2,-0.0,-0.0
2033-05-24 18:00:00,-0.0,-0.0,-0.0,-0.0,49055.5065,2714.69,10581.94263,2892.2,-0.0,-0.0
2033-05-24 19:00:00,-0.0,-0.0,-0.0,-0.0,47603.413,2832.72,280.93653,2892.2,-0.0,-0.0
2033-05-24 20:00:00,-0.0,-0.0,-0.0,-0.0,46782.6645,2816.77,-0.0,2892.2,-0.0,-0.0
2033-05-24 21:00:00,-0.0,-0.0,-0.0,-0.0,45519.9745,2762.54,-0.0,2892.2,-0.0,-0.0
2033-05-24 22:00:00,-0.0,-0.0,-0.0,-0.0,36933.6825,2494.58,-0.0,2892.2,-0.0,-0.0
2033-05-24 23:00:00,-0.0,-0.0,-0.0,-0.0,37565.0275,2421.21,-0.0,2892.2,-0.0,-0.0
2033-05-25 00:00:00,-0.0,-0.0,-0.0,-0.0,35229.051,2331.89,-0.0,2892.2,-0.0,-0.0
2033-05-25 01:00:00,-0.0,-0.0,-0.0,-0.0,33082.478,2258.52,-0.0,2892.2,-0.0,-0.0
2033-05-25 02:00:00,-0.0,-0.0,-0.0,-0.0,31504.1155,2233.0,-0.0,2892.2,-0.0,-0.0
2033-05-25 03:00:00,-0.0,-0.0,-0.0,-0.0,29925.753,2210.67,-0.0,2892.2,-0.0,-0.0
2033-05-25 04:00:00,-0.0,-0.0,-0.0,-0.0,28726.1975,2146.87,-0.0,2892.2,-0.0,-0.0
2033-05-25 05:00:00,-0.0,-0.0,-0.0,-0.0,28284.256,2038.41,-0.0,2892.2,-0.0,-0.0
2033-05-25 06:00:00,-0.0,-0.0,-0.0,-0.0,27652.911,1987.37,2434.78326,2892.2,-0.0,-0.0
2033-05-25 07:00:00,-0.0,-0.0,-0.0,-0.0,26263.952,1977.8,17605.35588,2892.2,-0.0,-0.0
2033-05-25 08:00:00,-0.0,-0.0,-0.0,-0.0,26074.5485,1939.52,37270.91298,2892.2,-0.0,-0.0
2033-05-25 09:00:00,-0.0,-0.0,-0.0,-0.0,17360.70869000001,1907.62,54408.04131,2892.2,-0.0,-0.0
2033-05-25 10:00:00,-0.0,-0.0,-0.0,-0.0,6668.777490000004,1630.09,65645.50251,2892.2,-0.0,-0.0
2033-05-25 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,1513.3907700000127,72387.97923,2892.2,-0.0,-0.0
2033-05-25 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,73672.37000000001,2892.2,-0.0,-0.0
2033-05-25 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,72080.37000000001,2892.2,-0.0,-0.0
2033-05-25 14:00:00,-0.0,-0.0,-0.0,-0.0,226.30464000000325,1795.97,68923.09536,2892.2,-0.0,-0.0
2033-05-25 15:00:00,-0.0,-0.0,-0.0,-0.0,8781.572580000011,1920.38,60120.41742,2892.2,-0.0,-0.0
2033-05-25 16:00:00,-0.0,-0.0,-0.0,-0.0,21787.82500000001,2044.79,46822.755,2892.2,-0.0,-0.0
2033-05-25 17:00:00,-0.0,-0.0,-0.0,-0.0,25948.2795,2095.83,29685.62667,2892.2,-0.0,-0.0
2033-05-25 18:00:00,-0.0,-0.0,-0.0,-0.0,28094.8525,2099.02,10675.58814,2892.2,-0.0,-0.0
2033-05-25 19:00:00,-0.0,-0.0,-0.0,-0.0,29294.408,2111.78,280.93653,2892.2,-0.0,-0.0
2033-05-25 20:00:00,-0.0,-0.0,-0.0,-0.0,31377.8465,2118.16,-0.0,2892.2,-0.0,-0.0
2033-05-25 21:00:00,-0.0,-0.0,-0.0,-0.0,30999.0395,2105.4,-0.0,2892.2,-0.0,-0.0
2033-05-25 22:00:00,-0.0,-0.0,-0.0,-0.0,24306.7825,2051.17,-0.0,2892.2,-0.0,-0.0
2033-05-25 23:00:00,-0.0,-0.0,-0.0,-0.0,25001.262,2060.74,-0.0,2892.2,-0.0,-0.0
2033-05-26 00:00:00,-0.0,-0.0,-0.0,-0.0,26011.414,2054.36,-0.0,2892.2,-0.0,-0.0
2033-05-26 01:00:00,-0.0,-0.0,-0.0,-0.0,27147.835,2041.6,-0.0,2892.2,-0.0,-0.0
2033-05-26 02:00:00,-0.0,-0.0,-0.0,-0.0,28031.718,2057.55,-0.0,2892.2,-0.0,-0.0
2033-05-26 03:00:00,-0.0,-0.0,-0.0,-0.0,27779.18,2067.12,-0.0,2892.2,-0.0,-0.0
2033-05-26 04:00:00,-0.0,-0.0,-0.0,-0.0,27084.7005,2054.36,-0.0,2892.2,-0.0,-0.0
2033-05-26 05:00:00,-0.0,-0.0,-0.0,-0.0,27589.7765,2028.84,-0.0,2892.2,-0.0,-0.0
2033-05-26 06:00:00,-0.0,-0.0,-0.0,-0.0,27652.911,1965.04,2341.13775,2892.2,-0.0,-0.0
2033-05-26 07:00:00,-0.0,-0.0,-0.0,-0.0,25822.0105,1901.24,18167.22894,2892.2,-0.0,-0.0
2033-05-26 08:00:00,-0.0,-0.0,-0.0,-0.0,23612.303,1843.82,37926.43155,2892.2,-0.0,-0.0
2033-05-26 09:00:00,-0.0,-0.0,-0.0,-0.0,11848.261140000013,1709.84,54876.26886,2892.2,-0.0,-0.0
2033-05-26 10:00:00,-0.0,-0.0,-0.0,-0.0,1350.264430000006,1489.73,66207.37557,2892.2,-0.0,-0.0
2033-05-26 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,72000.57,-0.0,-0.0,-0.0
2033-05-26 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,71889.57,-0.0,-0.0,-0.0
2033-05-26 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,70138.57,-0.0,-0.0,-0.0
2033-05-26 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,68352.57,-0.0,-0.0,-0.0
2033-05-26 15:00:00,-0.0,-0.0,-0.0,-0.0,2130.6485000000093,1614.14,60869.5815,2892.2,-0.0,-0.0
2033-05-26 16:00:00,-0.0,-0.0,-0.0,-0.0,14922.632960000012,2105.4,47197.33704,2892.2,-0.0,-0.0
2033-05-26 17:00:00,-0.0,-0.0,-0.0,-0.0,20203.04,2312.75,29685.62667,2892.2,-0.0,-0.0
2033-05-26 18:00:00,-0.0,-0.0,-0.0,-0.0,21781.4025,2414.83,10581.94263,2892.2,-0.0,-0.0
2033-05-26 19:00:00,-0.0,-0.0,-0.0,-0.0,21465.73,2481.82,280.93653,2892.2,-0.0,-0.0
2033-05-26 20:00:00,-0.0,-0.0,-0.0,-0.0,22791.5545,2574.33,-0.0,2892.2,-0.0,-0.0
2033-05-26 21:00:00,-0.0,-0.0,-0.0,-0.0,23422.8995,2622.18,-0.0,2892.2,-0.0,-0.0
2033-05-26 22:00:00,-0.0,-0.0,-0.0,-0.0,23296.6305,2641.32,-0.0,2892.2,-0.0,-0.0
2033-05-26 23:00:00,-0.0,-0.0,-0.0,-0.0,23927.9755,2510.53,-0.0,2892.2,-0.0,-0.0
2033-05-27 00:00:00,-0.0,-0.0,-0.0,-0.0,25443.2035,2060.74,-0.0,2892.2,-0.0,-0.0
2033-05-27 01:00:00,-0.0,-0.0,-0.0,-0.0,26832.1625,1684.32,-0.0,2892.2,-0.0,-0.0
2033-05-27 02:00:00,-0.0,-0.0,-0.0,-0.0,27274.104,1528.01,-0.0,2892.2,-0.0,-0.0
2033-05-27 03:00:00,-0.0,-0.0,-0.0,-0.0,27400.373,1461.02,-0.0,2892.2,-0.0,-0.0
2033-05-27 04:00:00,-0.0,-0.0,-0.0,-0.0,27463.5075,1409.98,-0.0,2892.2,-0.0,-0.0
2033-05-27 05:00:00,-0.0,-0.0,-0.0,-0.0,27400.373,1457.83,-0.0,2892.2,-0.0,-0.0
2033-05-27 06:00:00,-0.0,-0.0,-0.0,-0.0,26579.6245,1684.32,2341.13775,2892.2,-0.0,-0.0
2033-05-27 07:00:00,-0.0,-0.0,-0.0,-0.0,22854.689,2083.07,17979.93792,2892.2,-0.0,-0.0
2033-05-27 08:00:00,-0.0,-0.0,-0.0,-0.0,18750.9465,2379.74,37458.204,2892.2,-0.0,-0.0
2033-05-27 09:00:00,-0.0,-0.0,-0.0,-0.0,7177.750730000011,2437.16,54033.45927,2892.2,-0.0,-0.0
2033-05-27 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,64569.37000000001,2892.2,-0.0,-0.0
2033-05-27 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,67567.57,-0.0,-0.0,-0.0
2033-05-27 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,67880.57,-0.0,-0.0,-0.0
2033-05-27 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,66712.57,-0.0,-0.0,-0.0
2033-05-27 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,65132.57,-0.0,-0.0,-0.0
2033-05-27 15:00:00,-0.0,-0.0,-0.0,-0.0,1023.4866599999996,1202.63,59371.25334,2892.2,-0.0,-0.0
2033-05-27 16:00:00,-0.0,-0.0,-0.0,-0.0,9785.8475,1170.73,46354.52745,2892.2,-0.0,-0.0
2033-05-27 17:00:00,-0.0,-0.0,-0.0,-0.0,10038.3855,1221.77,29311.04463,2892.2,-0.0,-0.0
2033-05-27 18:00:00,-0.0,-0.0,-0.0,-0.0,10606.596,1390.84,10488.29712,2892.2,-0.0,-0.0
2033-05-27 19:00:00,-0.0,-0.0,-0.0,-0.0,12121.824,1639.66,187.29102,2892.2,-0.0,-0.0
2033-05-27 20:00:00,-0.0,-0.0,-0.0,-0.0,14773.473,1936.33,-0.0,2892.2,-0.0,-0.0
2033-05-27 21:00:00,-0.0,-0.0,-0.0,-0.0,15909.894,2111.78,-0.0,2892.2,-0.0,-0.0
2033-05-27 22:00:00,-0.0,-0.0,-0.0,-0.0,15594.2215,2051.17,-0.0,2892.2,-0.0,-0.0
2033-05-27 23:00:00,-0.0,-0.0,-0.0,-0.0,15341.6835,1929.95,-0.0,2892.2,-0.0,-0.0
2033-05-28 00:00:00,-0.0,-0.0,-0.0,-0.0,14015.859,1757.69,-0.0,2892.2,-0.0,-0.0
2033-05-28 01:00:00,-0.0,-0.0,-0.0,-0.0,12563.7655,1633.28,-0.0,2892.2,-0.0,-0.0
2033-05-28 02:00:00,-0.0,-0.0,-0.0,-0.0,12058.6895,1563.1,-0.0,2892.2,-0.0,-0.0
2033-05-28 03:00:00,-0.0,-0.0,-0.0,-0.0,12184.9585,1518.44,-0.0,2892.2,-0.0,-0.0
2033-05-28 04:00:00,-0.0,-0.0,-0.0,-0.0,12184.9585,1473.78,-0.0,2892.2,-0.0,-0.0
2033-05-28 05:00:00,-0.0,-0.0,-0.0,-0.0,11932.4205,1390.84,-0.0,2892.2,-0.0,-0.0
2033-05-28 06:00:00,-0.0,-0.0,-0.0,-0.0,11364.21,1291.95,2528.42877,2892.2,-0.0,-0.0
2033-05-28 07:00:00,-0.0,-0.0,-0.0,-0.0,9470.175,1167.54,17699.00139,2892.2,-0.0,-0.0
2033-05-28 08:00:00,-0.0,-0.0,-0.0,-0.0,7260.4675,1046.32,36521.7489,2892.2,-0.0,-0.0
2033-05-28 09:00:00,-0.0,-0.0,-0.0,-0.0,6565.988,890.01,52816.06764,2892.2,-0.0,-0.0
2033-05-28 10:00:00,-0.0,-0.0,-0.0,-0.0,5429.567,727.32,63491.65578,2892.2,-0.0,-0.0
2033-05-28 11:00:00,-0.0,-0.0,-0.0,-0.0,4147.896480000013,622.05,70421.42352,2892.2,-0.0,-0.0
2033-05-28 12:00:00,-0.0,-0.0,-0.0,-0.0,1817.9132200000167,558.25,72856.20678,2892.2,-0.0,-0.0
2033-05-28 13:00:00,-0.0,-0.0,-0.0,-0.0,1375.5728100000065,510.4,72013.39719,2892.2,-0.0,-0.0
2033-05-28 14:00:00,-0.0,-0.0,-0.0,-0.0,5066.93831000001,475.31,67331.12169,2892.2,-0.0,-0.0
2033-05-28 15:00:00,-0.0,-0.0,-0.0,-0.0,5050.76,449.79,58434.79824,2892.2,-0.0,-0.0
2033-05-28 16:00:00,-0.0,-0.0,-0.0,-0.0,5177.029,430.65,45418.07235,2892.2,-0.0,-0.0
2033-05-28 17:00:00,-0.0,-0.0,-0.0,-0.0,5808.374,414.7,28655.52606,2892.2,-0.0,-0.0
2033-05-28 18:00:00,-0.0,-0.0,-0.0,-0.0,6313.45,405.13,10488.29712,2892.2,-0.0,-0.0
2033-05-28 19:00:00,-0.0,-0.0,-0.0,-0.0,6502.8535,417.89,280.93653,2892.2,-0.0,-0.0
2033-05-28 20:00:00,-0.0,-0.0,-0.0,-0.0,7513.0055,462.55,-0.0,2892.2,-0.0,-0.0
2033-05-28 21:00:00,-0.0,-0.0,-0.0,-0.0,7828.678,529.54,-0.0,2892.2,-0.0,-0.0
2033-05-28 22:00:00,-0.0,-0.0,-0.0,-0.0,7197.333,551.87,-0.0,2892.2,-0.0,-0.0
2033-05-28 23:00:00,-0.0,-0.0,-0.0,-0.0,6629.1225,580.58,-0.0,2892.2,-0.0,-0.0
2033-05-29 00:00:00,-0.0,-0.0,-0.0,-0.0,6124.0465,612.48,-0.0,2892.2,-0.0,-0.0
2033-05-29 01:00:00,-0.0,-0.0,-0.0,-0.0,5808.374,663.52,-0.0,2892.2,-0.0,-0.0
2033-05-29 02:00:00,-0.0,-0.0,-0.0,-0.0,5682.105,698.61,-0.0,2892.2,-0.0,-0.0
2033-05-29 03:00:00,-0.0,-0.0,-0.0,-0.0,5745.2395,752.84,-0.0,2892.2,-0.0,-0.0
2033-05-29 04:00:00,-0.0,-0.0,-0.0,-0.0,5997.7775,810.26,-0.0,2892.2,-0.0,-0.0
2033-05-29 05:00:00,-0.0,-0.0,-0.0,-0.0,6187.181,880.44,-0.0,2892.2,-0.0,-0.0
2033-05-29 06:00:00,-0.0,-0.0,-0.0,-0.0,6250.3155,886.82,2528.42877,2892.2,-0.0,-0.0
2033-05-29 07:00:00,-0.0,-0.0,-0.0,-0.0,5871.5085,816.64,17605.35588,2892.2,-0.0,-0.0
2033-05-29 08:00:00,-0.0,-0.0,-0.0,-0.0,4798.222,736.89,36240.81237,2892.2,-0.0,-0.0
2033-05-29 09:00:00,-0.0,-0.0,-0.0,-0.0,5050.76,685.85,52254.19458,2892.2,-0.0,-0.0
2033-05-29 10:00:00,-0.0,-0.0,-0.0,-0.0,4671.953,775.17,62555.20068,2892.2,-0.0,-0.0
2033-05-29 11:00:00,-0.0,-0.0,-0.0,-0.0,5745.2395,838.97,69016.74087,2892.2,-0.0,-0.0
2033-05-29 12:00:00,-0.0,-0.0,-0.0,-0.0,4943.9344400000045,947.43,70796.00556,2892.2,-0.0,-0.0
2033-05-29 13:00:00,-0.0,-0.0,-0.0,-0.0,5664.690150000006,1011.23,68829.44985,2892.2,-0.0,-0.0
2033-05-29 14:00:00,-0.0,-0.0,-0.0,-0.0,5618.9705,1027.18,62648.84619,2892.2,-0.0,-0.0
2033-05-29 15:00:00,-0.0,-0.0,-0.0,-0.0,5492.7015,1138.83,52535.13111,2892.2,-0.0,-0.0
2033-05-29 16:00:00,-0.0,-0.0,-0.0,-0.0,5997.7775,1260.05,38488.30461,2892.2,-0.0,-0.0
2033-05-29 17:00:00,-0.0,-0.0,-0.0,-0.0,6692.257,1349.37,22662.21342,2892.2,-0.0,-0.0
2033-05-29 18:00:00,-0.0,-0.0,-0.0,-0.0,7071.064,1441.88,8615.38692,2892.2,-0.0,-0.0
2033-05-29 19:00:00,-0.0,-0.0,-0.0,-0.0,7071.064,1454.64,1030.10061,2892.2,-0.0,-0.0
2033-05-29 20:00:00,-0.0,-0.0,-0.0,-0.0,8081.216,1489.73,-0.0,2892.2,-0.0,-0.0
2033-05-29 21:00:00,-0.0,-0.0,-0.0,-0.0,8207.485,1521.63,-0.0,2892.2,-0.0,-0.0
2033-05-29 22:00:00,-0.0,-0.0,-0.0,-0.0,7071.064,1528.01,-0.0,2892.2,-0.0,-0.0
2033-05-29 23:00:00,-0.0,-0.0,-0.0,-0.0,6187.181,1524.82,-0.0,2892.2,-0.0,-0.0
2033-05-30 00:00:00,-0.0,-0.0,-0.0,-0.0,6629.1225,1327.04,-0.0,2892.2,-0.0,-0.0
2033-05-30 01:00:00,-0.0,-0.0,-0.0,-0.0,5871.5085,1170.73,-0.0,2892.2,-0.0,-0.0
2033-05-30 02:00:00,-0.0,-0.0,-0.0,-0.0,5934.643,1126.07,-0.0,2892.2,-0.0,-0.0
2033-05-30 03:00:00,-0.0,-0.0,-0.0,-0.0,5555.836,1100.55,-0.0,2892.2,-0.0,-0.0
2033-05-30 04:00:00,-0.0,-0.0,-0.0,-0.0,4798.222,1129.26,-0.0,2892.2,-0.0,-0.0
2033-05-30 05:00:00,-0.0,-0.0,-0.0,-0.0,3788.07,1100.55,-0.0,2892.2,-0.0,-0.0
2033-05-30 06:00:00,-0.0,-0.0,-0.0,-0.0,2841.0525,1014.42,3090.30183,2892.2,-0.0,-0.0
2033-05-30 07:00:00,-0.0,-0.0,-0.0,-0.0,2083.4385,931.48,12642.14385,2892.2,-0.0,-0.0
2033-05-30 08:00:00,-0.0,-0.0,-0.0,-0.0,1704.6315,877.25,23973.25056,2892.2,-0.0,-0.0
2033-05-30 09:00:00,-0.0,-0.0,-0.0,-0.0,1830.9005,909.15,33899.67462,2892.2,-0.0,-0.0
2033-05-30 10:00:00,-0.0,-0.0,-0.0,-0.0,757.614,1049.51,40173.92379,2892.2,-0.0,-0.0
2033-05-30 11:00:00,-0.0,-0.0,-0.0,-0.0,1199.5555,749.65,45511.71786,2892.2,-0.0,-0.0
2033-05-30 12:00:00,-0.0,-0.0,-0.0,-0.0,2146.573,794.31,47665.56459,2892.2,-0.0,-0.0
2033-05-30 13:00:00,-0.0,-0.0,-0.0,-0.0,3282.994,835.78,47759.2101,2892.2,-0.0,-0.0
2033-05-30 14:00:00,-0.0,-0.0,-0.0,-0.0,5682.105,829.4,45699.00888,2892.2,-0.0,-0.0
2033-05-30 15:00:00,-0.0,-0.0,-0.0,-0.0,8838.83,791.12,41016.73338,2892.2,-0.0,-0.0
2033-05-30 16:00:00,-0.0,-0.0,-0.0,-0.0,10417.1925,717.75,33618.73809,2892.2,-0.0,-0.0
2033-05-30 17:00:00,-0.0,-0.0,-0.0,-0.0,10606.596,634.81,21913.04934,2892.2,-0.0,-0.0
2033-05-30 18:00:00,-0.0,-0.0,-0.0,-0.0,10164.6545,596.53,9645.48753,2892.2,-0.0,-0.0
2033-05-30 19:00:00,-0.0,-0.0,-0.0,-0.0,10480.327,535.92,1030.10061,2892.2,-0.0,-0.0
2033-05-30 20:00:00,-0.0,-0.0,-0.0,-0.0,10480.327,504.02,-0.0,2892.2,-0.0,-0.0
2033-05-30 21:00:00,-0.0,-0.0,-0.0,-0.0,7449.871,532.73,-0.0,2892.2,-0.0,-0.0
2033-05-30 22:00:00,-0.0,-0.0,-0.0,-0.0,5050.76,593.34,-0.0,2892.2,-0.0,-0.0
2033-05-30 23:00:00,-0.0,-0.0,-0.0,-0.0,4103.7425,452.98,-0.0,2892.2,-0.0,-0.0
2033-05-31 00:00:00,-0.0,-0.0,-0.0,-0.0,3535.532,513.59,-0.0,2892.2,-0.0,-0.0
2033-05-31 01:00:00,-0.0,-0.0,-0.0,-0.0,3156.725,641.19,-0.0,2892.2,-0.0,-0.0
2033-05-31 02:00:00,-0.0,-0.0,-0.0,-0.0,2841.0525,663.52,-0.0,2892.2,-0.0,-0.0
2033-05-31 03:00:00,-0.0,-0.0,-0.0,-0.0,2462.2455,634.81,-0.0,2892.2,-0.0,-0.0
2033-05-31 04:00:00,-0.0,-0.0,-0.0,-0.0,2335.9765,634.81,-0.0,2892.2,-0.0,-0.0
2033-05-31 05:00:00,-0.0,-0.0,-0.0,-0.0,2209.7075,580.58,-0.0,2892.2,-0.0,-0.0
2033-05-31 06:00:00,-0.0,-0.0,-0.0,-0.0,1767.766,430.65,2903.01081,2892.2,-0.0,-0.0
2033-05-31 07:00:00,-0.0,-0.0,-0.0,-0.0,1136.421,303.05,16856.1918,2892.2,-0.0,-0.0
2033-05-31 08:00:00,-0.0,-0.0,-0.0,-0.0,505.076,223.3,33244.15605,2892.2,-0.0,-0.0
2033-05-31 09:00:00,-0.0,-0.0,-0.0,-0.0,378.807,178.64,47384.62806,2892.2,-0.0,-0.0
2033-05-31 10:00:00,-0.0,-0.0,-0.0,-0.0,441.9415,165.88,57030.11559,2892.2,-0.0,-0.0
2033-05-31 11:00:00,-0.0,-0.0,-0.0,-0.0,1010.152,124.41,62742.4917,2892.2,-0.0,-0.0
2033-05-31 12:00:00,-0.0,-0.0,-0.0,-0.0,2020.304,95.7,63117.07374,2892.2,-0.0,-0.0
2033-05-31 13:00:00,-0.0,-0.0,-0.0,-0.0,3472.3975,114.84,58809.38028,2892.2,-0.0,-0.0
2033-05-31 14:00:00,-0.0,-0.0,-0.0,-0.0,5618.9705,220.11,49913.05683,2892.2,-0.0,-0.0
2033-05-31 15:00:00,-0.0,-0.0,-0.0,-0.0,8901.9645,287.1,38956.53216,2892.2,-0.0,-0.0
2033-05-31 16:00:00,-0.0,-0.0,-0.0,-0.0,12942.5725,338.14,29217.39912,2892.2,-0.0,-0.0
