date,ibe_hard-coal,ibe_gas,ibe_oil,ibe_other-non-renewables,ibe_wind-on-shore,ibe_wind-off-shore,ibe_solar-pv,ibe_solar_thermal,ibe_other-renewables,ibe_nuclear,ibe_flex-demand,ibe_failure
2025-02-07 20:00:00,-0.0,16887.14084,-0.0,-0.0,3791.93916,25.52,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-07 21:00:00,-0.0,13877.664489999997,-0.0,-0.0,3585.85551,25.08,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-07 22:00:00,-0.0,9753.395410000001,-0.0,-0.0,3420.98859,18.216,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-07 23:00:00,-0.0,5415.276110000001,-0.0,-0.0,3833.15589,14.168,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-08 00:00:00,-0.0,1183.21646,-0.0,-0.0,4039.23954,12.144,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-08 01:00:00,-0.0,-0.0,-0.0,-0.0,4162.88973,10.296,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-08 02:00:00,-0.0,-0.0,-0.0,-0.0,4286.53992,7.128,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-08 03:00:00,-0.0,-0.0,-0.0,-0.0,4080.45627,4.4,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-08 04:00:00,-0.0,-0.0,-0.0,-0.0,3585.85551,2.904,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-08 05:00:00,-0.0,1263.58525,-0.0,-0.0,3091.25475,1.76,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-08 06:00:00,-0.0,5889.119790000001,-0.0,-0.0,3173.68821,0.792,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-08 07:00:00,-0.0,10709.04052,-0.0,-0.0,3132.47148,0.088,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-08 08:00:00,-0.0,11066.160209999998,-0.0,-0.0,3008.82129,-0.0,3013.281,177.3375,2033.4,-0.0,-0.0,-0.0
2025-02-08 09:00:00,-0.0,5962.366540000001,-0.0,-0.0,2885.1711,-0.0,9722.85336,572.209,2033.4,-0.0,-0.0,-0.0
2025-02-08 10:00:00,-0.0,485.23792000000003,-0.0,-0.0,2060.8365,0.352,16111.00908,948.1645,2033.4,-0.0,-0.0,-0.0
2025-02-08 11:00:00,-0.0,-0.0,-0.0,-0.0,1813.53612,2.464,19646.59212,1156.2405,2033.4,-0.0,-0.0,-0.0
2025-02-08 12:00:00,-0.0,-0.0,-0.0,-0.0,1689.88593,4.048,20128.71708,1184.6145,2033.4,-0.0,-0.0,-0.0
2025-02-08 13:00:00,-0.0,-0.0,-0.0,-0.0,1525.01901,3.344,18883.2276,1111.315,2033.4,-0.0,-0.0,-0.0
2025-02-08 14:00:00,-0.0,-0.0,-0.0,-0.0,1731.10266,2.816,16552.95696,974.174,2033.4,-0.0,-0.0,-0.0
2025-02-08 15:00:00,-0.0,-0.0,-0.0,-0.0,2184.48669,3.344,12615.60312,742.453,2033.4,-0.0,-0.0,-0.0
2025-02-08 16:00:00,-0.0,3776.8327000000013,-0.0,-0.0,2885.1711,3.696,7633.6452,449.255,2033.4,-0.0,-0.0,-0.0
2025-02-08 17:00:00,-0.0,9850.3818,-0.0,-0.0,3050.03802,2.728,2852.57268,167.8795,2033.4,-0.0,-0.0,-0.0
2025-02-08 18:00:00,-0.0,15716.836169999999,-0.0,-0.0,2926.38783,2.376,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-08 19:00:00,-0.0,18237.0609,-0.0,-0.0,2885.1711,5.368,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-08 20:00:00,-0.0,18245.98528,-0.0,-0.0,2637.87072,7.744,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-08 21:00:00,-0.0,15299.437659999998,-0.0,-0.0,2390.57034,9.592,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-08 22:00:00,-0.0,11597.99188,-0.0,-0.0,1813.53612,6.072,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-08 23:00:00,-0.0,7763.69807,-0.0,-0.0,1689.88593,5.016,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-09 00:00:00,-0.0,3050.64642,-0.0,-0.0,1895.96958,5.984,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-09 01:00:00,-0.0,612.1075000000001,-0.0,-0.0,2060.8365,7.656,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-09 02:00:00,-0.0,-0.0,-0.0,-0.0,2143.26996,6.864,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-09 03:00:00,-0.0,-0.0,-0.0,-0.0,2308.13688,4.84,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-09 04:00:00,-0.0,-0.0,-0.0,-0.0,2761.52091,4.576,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-09 05:00:00,-0.0,1211.4172500000004,-0.0,-0.0,3091.25475,4.928,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-09 06:00:00,-0.0,5425.55903,-0.0,-0.0,3668.28897,4.752,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-09 07:00:00,-0.0,9595.27608,-0.0,-0.0,4286.53992,3.784,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-09 08:00:00,-0.0,7550.9065999999975,-0.0,-0.0,4946.0076,2.112,4419.4788,260.095,2033.4,-0.0,-0.0,-0.0
2025-02-09 09:00:00,-0.0,1099.0555900000008,-0.0,-0.0,4575.05703,1.056,12495.07188,735.3595,2033.4,-0.0,-0.0,-0.0
2025-02-09 10:00:00,-0.0,-0.0,-0.0,-0.0,3874.37262,0.44,19646.59212,1156.2405,2033.4,-0.0,-0.0,-0.0
2025-02-09 11:00:00,-0.0,-0.0,-0.0,-0.0,4327.75665,0.352,24909.7896,1465.99,2033.4,-0.0,-0.0,-0.0
2025-02-09 12:00:00,-0.0,-0.0,-0.0,-0.0,4121.673,0.088,27601.65396,1624.4115,2033.4,-0.0,-0.0,-0.0
2025-02-09 13:00:00,-0.0,-0.0,-0.0,-0.0,4121.673,-0.0,27722.1852,1631.505,2033.4,-0.0,-0.0,-0.0
2025-02-09 14:00:00,-0.0,-0.0,-0.0,-0.0,4368.97338,-0.0,25150.85208,1480.177,2033.4,-0.0,-0.0,-0.0
2025-02-09 15:00:00,-0.0,-0.0,-0.0,-0.0,4327.75665,-0.0,20249.24832,1191.708,2033.4,-0.0,-0.0,-0.0
2025-02-09 16:00:00,-0.0,-0.0,-0.0,-0.0,4533.8403,-0.0,13017.37392,766.098,2033.4,-0.0,-0.0,-0.0
2025-02-09 17:00:00,-0.0,5670.520620000001,-0.0,-0.0,4533.8403,-0.0,5062.31208,297.927,2033.4,-0.0,-0.0,-0.0
2025-02-09 18:00:00,-0.0,13301.375669999998,-0.0,-0.0,4987.22433,-0.0,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-09 19:00:00,-0.0,15709.725479999997,-0.0,-0.0,5110.87452,-0.0,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-09 20:00:00,-0.0,15340.075289999999,-0.0,-0.0,5234.52471,-0.0,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-09 21:00:00,-0.0,11966.120369999999,-0.0,-0.0,5399.39163,0.088,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-09 22:00:00,-0.0,7481.68472,-0.0,-0.0,5605.47528,0.44,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-09 23:00:00,-0.0,3783.5923700000003,-0.0,-0.0,5399.39163,0.616,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-10 00:00:00,-0.0,-0.0,-0.0,-0.0,5316.95817,0.968,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-10 01:00:00,-0.0,-0.0,-0.0,-0.0,5358.1749,1.584,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-10 02:00:00,-0.0,-0.0,-0.0,-0.0,5605.47528,2.552,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-10 03:00:00,-0.0,-0.0,-0.0,-0.0,5687.90874,3.96,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-10 04:00:00,-0.0,-0.0,-0.0,-0.0,5564.25855,5.016,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-10 05:00:00,-0.0,-0.0,-0.0,-0.0,5523.04182,5.104,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-10 06:00:00,-0.0,-0.0,-0.0,-0.0,5976.42585,4.224,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-10 07:00:00,-0.0,-0.0,-0.0,-0.0,6141.29277,3.344,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-10 08:00:00,-0.0,-0.0,-0.0,-0.0,5935.20912,2.288,2732.04144,160.786,2033.4,-0.0,-0.0,-0.0
2025-02-10 09:00:00,-0.0,-0.0,-0.0,-0.0,5316.95817,1.936,7955.06184,468.171,2033.4,-0.0,-0.0,-0.0
2025-02-10 10:00:00,-0.0,-0.0,-0.0,-0.0,4739.92395,2.024,12937.01976,761.369,2033.4,-0.0,-0.0,-0.0
2025-02-10 11:00:00,-0.0,-0.0,-0.0,-0.0,5523.04182,2.024,16151.18616,950.529,2033.4,-0.0,-0.0,-0.0
2025-02-10 12:00:00,-0.0,-0.0,-0.0,-0.0,5852.77566,3.432,18079.686,1064.025,2033.4,-0.0,-0.0,-0.0
2025-02-10 13:00:00,-0.0,-0.0,-0.0,-0.0,6306.15969,6.424,18682.3422,1099.4925,2033.4,-0.0,-0.0,-0.0
2025-02-10 14:00:00,-0.0,-0.0,-0.0,-0.0,6388.59315,8.976,16914.55068,995.4545,2033.4,-0.0,-0.0,-0.0
2025-02-10 15:00:00,-0.0,-0.0,-0.0,-0.0,6182.5095,10.472,13740.56136,808.659,2033.4,-0.0,-0.0,-0.0
2025-02-10 16:00:00,-0.0,-0.0,-0.0,-0.0,6388.59315,12.32,9361.25964,550.9285,2033.4,-0.0,-0.0,-0.0
2025-02-10 17:00:00,-0.0,-0.0,-0.0,-0.0,5852.77566,13.464,3816.8226,224.6275,2033.4,-0.0,-0.0,-0.0
2025-02-10 18:00:00,-0.0,4338.6563400000005,-0.0,-0.0,5852.77566,14.168,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-10 19:00:00,-0.0,7289.329830000001,-0.0,-0.0,5316.95817,15.312,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-10 20:00:00,-0.0,9466.999,-0.0,-0.0,4121.673,15.928,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-10 21:00:00,-0.0,8649.666680000002,-0.0,-0.0,3462.20532,13.728,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-10 22:00:00,-0.0,6109.689249999999,-0.0,-0.0,3091.25475,7.656,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-10 23:00:00,-0.0,3235.549630000001,-0.0,-0.0,2843.95437,8.096,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-11 00:00:00,-0.0,583.4711199999997,-0.0,-0.0,2308.13688,13.992,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-11 01:00:00,-0.0,-0.0,-0.0,-0.0,1937.18631,18.04,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-11 02:00:00,-0.0,-0.0,-0.0,-0.0,1483.80228,19.888,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-11 03:00:00,-0.0,-0.0,-0.0,-0.0,1195.28517,19.712,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-11 04:00:00,-0.0,-0.0,-0.0,-0.0,1030.41825,19.712,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-11 05:00:00,-0.0,-0.0,-0.0,-0.0,947.98479,18.568,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-11 06:00:00,-0.0,-0.0,-0.0,-0.0,989.20152,17.336,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-11 07:00:00,-0.0,-0.0,-0.0,-0.0,1030.41825,15.4,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-11 08:00:00,-0.0,-0.0,-0.0,-0.0,1071.63498,14.168,2892.74976,170.244,2033.4,-0.0,-0.0,-0.0
2025-02-11 09:00:00,-0.0,-0.0,-0.0,-0.0,1030.41825,15.576,8758.60344,515.461,2033.4,-0.0,-0.0,-0.0
2025-02-11 10:00:00,-0.0,-0.0,-0.0,-0.0,865.55133,23.672,14624.45712,860.678,2033.4,-0.0,-0.0,-0.0
2025-02-11 11:00:00,-0.0,-0.0,-0.0,-0.0,1071.63498,25.872,18923.40468,1113.6795,2033.4,-0.0,-0.0,-0.0
2025-02-11 12:00:00,-0.0,-0.0,-0.0,-0.0,1483.80228,21.824,21133.14408,1243.727,2033.4,-0.0,-0.0,-0.0
2025-02-11 13:00:00,-0.0,-0.0,-0.0,-0.0,1731.10266,17.688,21253.67532,1250.8205,2033.4,-0.0,-0.0,-0.0
2025-02-11 14:00:00,-0.0,-0.0,-0.0,-0.0,1895.96958,16.28,18521.63388,1090.0345,2033.4,-0.0,-0.0,-0.0
2025-02-11 15:00:00,-0.0,-0.0,-0.0,-0.0,1978.40304,16.192,14262.8634,839.3975,2033.4,-0.0,-0.0,-0.0
2025-02-11 16:00:00,-0.0,-0.0,-0.0,-0.0,1937.18631,16.104,8919.31176,524.919,2033.4,-0.0,-0.0,-0.0
2025-02-11 17:00:00,-0.0,826.7144400000011,-0.0,-0.0,1895.96958,15.048,3254.34348,191.5245,2033.4,-0.0,-0.0,-0.0
2025-02-11 18:00:00,-0.0,6720.2733100000005,-0.0,-0.0,2184.48669,15.84,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-11 19:00:00,-0.0,8438.04347,-0.0,-0.0,2514.22053,17.336,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-11 20:00:00,-0.0,9303.84128,-0.0,-0.0,2637.87072,19.888,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-11 21:00:00,-0.0,8636.3402,-0.0,-0.0,2473.0038,25.256,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-11 22:00:00,-0.0,6201.83258,-0.0,-0.0,2225.70342,31.064,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-11 23:00:00,-0.0,3101.42531,-0.0,-0.0,2184.48669,28.688,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-12 00:00:00,-0.0,2466.36131,-0.0,-0.0,2184.48669,26.752,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-12 01:00:00,-0.0,163.51985000000013,-0.0,-0.0,2266.92015,28.16,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-12 02:00:00,-0.0,-0.0,-0.0,-0.0,2349.35361,29.304,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-12 03:00:00,-0.0,-0.0,-0.0,-0.0,2473.0038,32.12,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-12 04:00:00,-0.0,-0.0,-0.0,-0.0,2761.52091,33.616,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-12 05:00:00,-0.0,1056.3816299999999,-0.0,-0.0,2843.95437,33.264,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-12 06:00:00,-0.0,5469.828170000001,-0.0,-0.0,2926.38783,32.384,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-12 07:00:00,-0.0,9870.328520000001,-0.0,-0.0,3132.47148,30.8,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-12 08:00:00,-0.0,11349.60568,-0.0,-0.0,3379.77186,30.184,1486.55196,87.4865,2033.4,-0.0,-0.0,-0.0
2025-02-12 09:00:00,-0.0,10672.816799999997,-0.0,-0.0,2967.60456,28.688,4339.12464,255.366,2033.4,-0.0,-0.0,-0.0
2025-02-12 10:00:00,-0.0,8027.462279999996,-0.0,-0.0,2885.1711,25.608,7593.46812,446.8905,2033.4,-0.0,-0.0,-0.0
2025-02-12 11:00:00,-0.0,4381.647149999997,-0.0,-0.0,3503.42205,27.72,10446.0408,614.77,2033.4,-0.0,-0.0,-0.0
2025-02-12 12:00:00,-0.0,2482.271989999999,-0.0,-0.0,3668.28897,31.064,11570.99904,680.976,2033.4,-0.0,-0.0,-0.0
2025-02-12 13:00:00,-0.0,1041.2009599999983,-0.0,-0.0,4368.97338,34.408,11129.05116,654.9665,2033.4,-0.0,-0.0,-0.0
2025-02-12 14:00:00,-0.0,1535.804790000001,-0.0,-0.0,4904.79087,34.232,8959.48884,527.2835,2033.4,-0.0,-0.0,-0.0
2025-02-12 15:00:00,-0.0,2239.1002399999998,-0.0,-0.0,5687.90874,31.064,6789.92652,399.6005,2033.4,-0.0,-0.0,-0.0
2025-02-12 16:00:00,-0.0,3750.5726700000014,-0.0,-0.0,6058.85931,27.72,4781.07252,281.3755,2033.4,-0.0,-0.0,-0.0
2025-02-12 17:00:00,-0.0,7956.805219999999,-0.0,-0.0,5770.3422,29.832,2049.03108,120.5895,2033.4,-0.0,-0.0,-0.0
2025-02-12 18:00:00,-0.0,12287.08615,-0.0,-0.0,5976.42585,33.088,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-12 19:00:00,-0.0,13926.134849999999,-0.0,-0.0,6388.59315,36.872,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-12 20:00:00,-0.0,13349.763199999998,-0.0,-0.0,6594.6768,39.16,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-12 21:00:00,-0.0,9918.670819999998,-0.0,-0.0,6841.97718,39.952,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-12 22:00:00,-0.0,6350.27377,-0.0,-0.0,6223.72623,39.6,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-12 23:00:00,-0.0,2363.42212,-0.0,-0.0,6429.80988,38.368,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-13 00:00:00,-0.0,-0.0,-0.0,-0.0,6635.89353,35.288,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-13 01:00:00,-0.0,-0.0,-0.0,-0.0,6635.89353,34.32,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-13 02:00:00,-0.0,-0.0,-0.0,-0.0,7006.8441,34.408,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-13 03:00:00,-0.0,-0.0,-0.0,-0.0,7419.0114,32.384,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-13 04:00:00,-0.0,-0.0,-0.0,-0.0,8119.69581,28.952,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-13 05:00:00,-0.0,-0.0,-0.0,-0.0,7583.87832,26.664,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-13 06:00:00,-0.0,1172.5661500000006,-0.0,-0.0,5976.42585,25.608,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-13 07:00:00,-0.0,5978.754560000001,-0.0,-0.0,5275.74144,27.104,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-13 08:00:00,-0.0,5919.275700000001,-0.0,-0.0,5605.47528,29.48,2772.21852,163.1505,2033.4,-0.0,-0.0,-0.0
2025-02-13 09:00:00,-0.0,1981.1929300000002,-0.0,-0.0,5646.69201,25.608,8316.65556,489.4515,2033.4,-0.0,-0.0,-0.0
2025-02-13 10:00:00,-0.0,-0.0,-0.0,-0.0,4286.53992,15.928,14021.80092,825.2105,2033.4,-0.0,-0.0,-0.0
2025-02-13 11:00:00,-0.0,-0.0,-0.0,-0.0,4080.45627,13.376,19847.47752,1168.063,2033.4,-0.0,-0.0,-0.0
2025-02-13 12:00:00,-0.0,-0.0,-0.0,-0.0,3915.58935,12.584,24025.89384,1413.971,2033.4,-0.0,-0.0,-0.0
2025-02-13 13:00:00,-0.0,-0.0,-0.0,-0.0,3750.72243,13.2,24628.55004,1449.4385,2033.4,-0.0,-0.0,-0.0
2025-02-13 14:00:00,-0.0,-0.0,-0.0,-0.0,3750.72243,13.552,22619.69604,1331.2135,2033.4,-0.0,-0.0,-0.0
2025-02-13 15:00:00,-0.0,-0.0,-0.0,-0.0,4080.45627,11.264,18722.51928,1101.857,2033.4,-0.0,-0.0,-0.0
2025-02-13 16:00:00,-0.0,-0.0,-0.0,-0.0,4575.05703,8.712,12414.71772,730.6305,2033.4,-0.0,-0.0,-0.0
2025-02-13 17:00:00,-0.0,3889.556530000001,-0.0,-0.0,3998.02281,9.24,5102.48916,300.2915,2033.4,-0.0,-0.0,-0.0
2025-02-13 18:00:00,-0.0,12222.73357,-0.0,-0.0,3750.72243,12.144,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-13 19:00:00,-0.0,15106.94303,-0.0,-0.0,3668.28897,16.368,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-13 20:00:00,-0.0,15119.719759999998,-0.0,-0.0,3627.07224,16.808,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-13 21:00:00,-0.0,12054.5903,-0.0,-0.0,3709.5057,20.504,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-13 22:00:00,-0.0,8589.51179,-0.0,-0.0,3173.68821,26.4,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-13 23:00:00,-0.0,4391.42303,-0.0,-0.0,3668.28897,30.888,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-14 00:00:00,-0.0,1160.8484600000006,-0.0,-0.0,4039.23954,28.512,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-14 01:00:00,-0.0,-0.0,-0.0,-0.0,4162.88973,20.416,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-14 02:00:00,-0.0,-0.0,-0.0,-0.0,4039.23954,14.08,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-14 03:00:00,-0.0,-0.0,-0.0,-0.0,3503.42205,13.2,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-14 04:00:00,-0.0,-0.0,-0.0,-0.0,3173.68821,13.464,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-14 05:00:00,-0.0,972.1234399999998,-0.0,-0.0,2967.60456,14.872,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-14 06:00:00,-0.0,5409.12125,-0.0,-0.0,3091.25475,15.224,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-14 07:00:00,-0.0,9632.06157,-0.0,-0.0,3750.72243,13.816,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-14 08:00:00,-0.0,8963.816549999996,-0.0,-0.0,4492.62357,12.584,3455.22888,203.347,2033.4,-0.0,-0.0,-0.0
2025-02-14 09:00:00,-0.0,3504.396649999998,-0.0,-0.0,4904.79087,9.768,10285.33248,605.312,2033.4,-0.0,-0.0,-0.0
2025-02-14 10:00:00,-0.0,-0.0,-0.0,-0.0,5523.04182,4.488,16834.19652,990.7255,2033.4,-0.0,-0.0,-0.0
2025-02-14 11:00:00,-0.0,-0.0,-0.0,-0.0,8531.86311,4.224,21374.20656,1257.914,2033.4,-0.0,-0.0,-0.0
2025-02-14 12:00:00,-0.0,-0.0,-0.0,-0.0,10304.1825,5.896,22900.9356,1347.765,2033.4,-0.0,-0.0,-0.0
2025-02-14 13:00:00,-0.0,-0.0,-0.0,-0.0,11623.11786,12.408,22017.03984,1295.746,2033.4,-0.0,-0.0,-0.0
2025-02-14 14:00:00,-0.0,-0.0,-0.0,-0.0,13601.5209,23.496,19686.7692,1158.605,2033.4,-0.0,-0.0,-0.0
2025-02-14 15:00:00,-0.0,-0.0,-0.0,-0.0,15456.27375,33.176,16231.54032,955.258,2033.4,-0.0,-0.0,-0.0
2025-02-14 16:00:00,-0.0,-0.0,-0.0,-0.0,16363.04181,36.608,11289.75948,664.4245,2033.4,-0.0,-0.0,-0.0
2025-02-14 17:00:00,-0.0,-0.0,-0.0,-0.0,14467.07223,37.84,5102.48916,300.2915,2033.4,-0.0,-0.0,-0.0
2025-02-14 18:00:00,-0.0,4975.837639999998,-0.0,-0.0,13683.95436,38.808,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-14 19:00:00,-0.0,7633.704559999998,-0.0,-0.0,13519.08744,38.808,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-14 20:00:00,-0.0,8167.3482399999975,-0.0,-0.0,12859.61976,38.632,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-14 21:00:00,-0.0,6052.1999499999965,-0.0,-0.0,11746.76805,38.632,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-14 22:00:00,-0.0,1441.788300000002,-0.0,-0.0,11952.8517,36.96,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-14 23:00:00,-0.0,-0.0,-0.0,-0.0,10056.88212,31.504,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-15 00:00:00,-0.0,-0.0,-0.0,-0.0,8902.81368,25.256,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-15 01:00:00,-0.0,-0.0,-0.0,-0.0,7789.96197,21.12,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-15 02:00:00,-0.0,-0.0,-0.0,-0.0,6512.24334,19.712,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-15 03:00:00,-0.0,-0.0,-0.0,-0.0,6017.64258,21.296,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-15 04:00:00,-0.0,-0.0,-0.0,-0.0,6841.97718,22.176,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-15 05:00:00,-0.0,-0.0,-0.0,-0.0,7954.82889,21.824,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-15 06:00:00,-0.0,1704.77549,-0.0,-0.0,7707.52851,21.296,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-15 07:00:00,-0.0,7890.46428,-0.0,-0.0,6759.54372,20.592,-0.0,-0.0,2033.4,-0.0,-0.0,-0.0
2025-02-15 08:00:00,-0.0,7705.073299999999,-0.0,-0.0,6594.6768,16.984,4218.5934,248.2725,2033.4,-0.0,-0.0,-0.0
2025-02-15 09:00:00,-0.0,2453.9045199999982,-0.0,-0.0,6264.94296,11.528,11812.06152,695.163,2033.4,-0.0,-0.0,-0.0
2025-02-15 10:00:00,-0.0,-0.0,-0.0,-0.0,3915.58935,9.768,18601.98804,1094.7635,2033.4,-0.0,-0.0,-0.0
2025-02-15 11:00:00,-0.0,-0.0,-0.0,-0.0,4946.0076,8.36,23463.41472,1380.868,2033.4,-0.0,-0.0,-0.0
2025-02-15 12:00:00,-0.0,-0.0,-0.0,-0.0,6594.6768,7.04,25351.73748,1491.9995,2033.4,-0.0,-0.0,-0.0
2025-02-15 13:00:00,-0.0,-0.0,-0.0,-0.0,8490.64638,8.8,24668.72712,1451.803,2033.4,-0.0,-0.0,-0.0
