date,ibe_battery_prod,ibe_hydro-reservoir_prod,ibe_hydro-pumped_prod,ibe_battery_cons,ibe_hydro-reservoir_cons,ibe_hydro-pumped_cons,ibe_battery_soc,ibe_hydro-reservoir_soc,ibe_hydro-pumped_soc
2025-03-04 15:00:00,0.0,0.0,-905.7240400000021,-0.0,-0.0,905.7240400000021,-0.0,91496.40925000186,14570.410790000007
2025-03-04 16:00:00,0.0,0.0,6121.779699999997,-0.0,-0.0,-0.0,-0.0,91497.40925000186,8449.63109000001
2025-03-04 17:00:00,0.0,0.0,-10119.0,-0.0,-0.0,10119.0,-0.0,91498.40925000186,18569.63109000001
2025-03-04 18:00:00,0.0,0.0,10119.0,-0.0,-0.0,-0.0,-0.0,91499.40925000186,8451.63109000001
2025-03-04 19:00:00,0.0,0.0,3489.931740000012,-0.0,-0.0,-0.0,-0.0,91500.40925000186,4962.699349999998
2025-03-04 20:00:00,0.0,0.0,2835.914039999999,-0.0,-0.0,-0.0,-0.0,91501.40925000186,2127.785309999999
2025-03-04 21:00:00,0.0,0.0,2128.785309999999,-0.0,-0.0,-0.0,-0.0,91502.40925000186,-0.0
2025-03-04 22:00:00,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,91503.40925000186,-0.0
2025-03-04 23:00:00,0.0,0.0,-3876.5020200000013,-0.0,-0.0,3876.5020200000013,-0.0,91504.40925000186,3877.5020200000013
2025-03-05 00:00:00,0.0,0.0,-3983.083130000002,-0.0,-0.0,3983.083130000002,-0.0,91505.40925000186,7861.585150000003
2025-03-05 01:00:00,0.0,0.0,-6173.799510000001,-0.0,-0.0,6173.799510000001,-0.0,91506.40925000186,14036.384660000003
2025-03-05 02:00:00,0.0,0.0,3919.3846600000034,-0.0,-0.0,-0.0,-0.0,91507.40925000186,10118.0
2025-03-05 03:00:00,0.0,0.0,10119.0,-0.0,-0.0,-0.0,-0.0,91508.40925000186,-0.0
2025-03-05 04:00:00,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,91509.40925000186,-0.0
2025-03-05 05:00:00,0.0,0.0,-6203.440300000002,-0.0,-0.0,6203.440300000002,-0.0,91510.40925000186,6204.440300000002
2025-03-05 06:00:00,0.0,0.0,-3031.8025200000016,-0.0,-0.0,3031.8025200000016,-0.0,91511.40925000186,9237.242820000003
2025-03-05 07:00:00,0.0,0.0,68.8800699999988,-0.0,-0.0,-0.0,-0.0,91512.40925000186,9169.362750000004
2025-03-05 08:00:00,0.0,0.0,-2305.380830000001,-0.0,-0.0,2305.380830000001,-0.0,91513.40925000186,11475.743580000006
2025-03-05 09:00:00,0.0,0.0,1358.7435800000057,-0.0,-0.0,-0.0,-0.0,91514.40925000186,10118.0
2025-03-05 10:00:00,0.0,0.0,10119.0,-0.0,-0.0,-0.0,-0.0,91515.40925000186,-0.0
2025-03-05 11:00:00,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,91516.40925000186,-0.0
2025-03-05 12:00:00,0.0,0.0,-10119.0,-0.0,-0.0,10119.0,-0.0,91517.40925000186,10120.0
2025-03-05 13:00:00,0.0,0.0,-1873.1042000000025,-0.0,-0.0,1873.1042000000025,-0.0,91518.40925000186,11994.104200000002
2025-03-05 14:00:00,0.0,0.0,-9555.19449999999,-0.0,-0.0,9555.19449999999,-0.0,91519.40925000186,21550.298699999992
2025-03-05 15:00:00,0.0,0.0,-3689.26664,-0.0,-0.0,3689.26664,-0.0,91520.40925000186,25240.565339999994
2025-03-05 16:00:00,0.0,0.0,2426.5042099999996,-0.0,-0.0,-0.0,-0.0,91521.40925000186,22815.061129999995
2025-03-05 17:00:00,0.0,0.0,10119.0,-0.0,-0.0,-0.0,-0.0,91522.40925000186,12697.061129999996
2025-03-05 18:00:00,0.0,0.0,-3401.734960000001,-0.0,-0.0,3401.734960000001,-0.0,91523.40925000186,16099.796089999998
2025-03-05 19:00:00,0.0,0.0,10119.0,-0.0,-0.0,-0.0,-0.0,91524.40925000186,5981.796089999998
2025-03-05 20:00:00,0.0,0.0,3665.5979999999995,-0.0,-0.0,-0.0,-0.0,91525.40925000186,2317.1980899999985
2025-03-05 21:00:00,0.0,0.0,2318.1980899999985,-0.0,-0.0,-0.0,-0.0,91526.40925000186,-0.0
2025-03-05 22:00:00,0.0,0.0,-1327.0586400000016,-0.0,-0.0,1327.0586400000016,-0.0,91527.40925000186,1328.0586400000016
2025-03-05 23:00:00,0.0,0.0,1329.0586400000016,-0.0,-0.0,-0.0,-0.0,91528.40925000186,-0.0
2025-03-06 00:00:00,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,91529.40925000186,-0.0
2025-03-06 01:00:00,0.0,0.0,-5903.235890000002,-0.0,-0.0,5903.235890000002,-0.0,91530.40925000186,5904.235890000002
2025-03-06 02:00:00,0.0,0.0,-7017.825700000001,-0.0,-0.0,7017.825700000001,-0.0,91531.40925000186,12923.061590000003
2025-03-06 03:00:00,0.0,0.0,2806.061590000003,-0.0,-0.0,-0.0,-0.0,91532.40925000186,10118.0
2025-03-06 04:00:00,0.0,0.0,10119.0,-0.0,-0.0,-0.0,-0.0,91533.40925000186,-0.0
2025-03-06 05:00:00,0.0,0.0,-6479.442520000002,-0.0,-0.0,6479.442520000002,-0.0,91534.40925000186,6480.442520000002
2025-03-06 06:00:00,0.0,0.0,-3369.7276600000014,-0.0,-0.0,3369.7276600000014,-0.0,91535.40925000186,9851.170180000005
2025-03-06 07:00:00,0.0,0.0,-43.04725000000121,-0.0,-0.0,43.04725000000121,-0.0,91536.40925000186,9895.217430000006
2025-03-06 08:00:00,0.0,0.0,9896.217430000006,-0.0,-0.0,-0.0,-0.0,91537.40925000186,-0.0
2025-03-06 09:00:00,0.0,0.0,-10117.0,-0.0,-0.0,10117.0,-0.0,91538.40925000186,10118.0
2025-03-06 10:00:00,0.0,0.0,10119.0,-0.0,-0.0,-0.0,-0.0,91539.40925000186,-0.0
2025-03-06 11:00:00,0.0,0.0,-10119.0,-0.0,-0.0,10119.0,-0.0,91540.40925000186,10120.0
2025-03-06 12:00:00,0.0,0.0,2744.413720000002,-0.0,-0.0,-0.0,-0.0,91541.40925000186,7376.586279999998
2025-03-06 13:00:00,0.0,0.0,1784.390230000005,-0.0,-0.0,-0.0,-0.0,91542.40925000186,5593.196049999993
2025-03-06 14:00:00,0.0,0.0,-10119.0,-0.0,-0.0,10119.0,-0.0,91543.40925000186,15713.196049999993
2025-03-06 15:00:00,0.0,0.0,-10119.0,-0.0,-0.0,10119.0,-0.0,91544.40925000186,25833.19604999999
2025-03-06 16:00:00,0.0,0.0,-5461.271830000005,-0.0,-0.0,5461.271830000005,-0.0,91545.40925000186,31295.467879999997
2025-03-06 17:00:00,0.0,0.0,-4616.221480000002,-0.0,-0.0,4616.221480000002,-0.0,91546.40925000186,35912.68936
2025-03-06 18:00:00,0.0,0.0,5525.429239999998,-0.0,-0.0,-0.0,-0.0,91547.40925000186,30388.26012
2025-03-06 19:00:00,0.0,0.0,9583.568519999999,-0.0,-0.0,-0.0,-0.0,91548.40925000186,20805.6916
2025-03-06 20:00:00,0.0,0.0,9960.995439999999,-0.0,-0.0,-0.0,-0.0,91549.40925000186,10845.696159999998
2025-03-06 21:00:00,0.0,0.0,7195.64344,-0.0,-0.0,-0.0,-0.0,91550.40925000186,3651.052719999998
2025-03-06 22:00:00,0.0,0.0,3400.467439999999,-0.0,-0.0,-0.0,-0.0,91551.40925000186,251.58527999999887
2025-03-06 23:00:00,0.0,0.0,252.58527999999887,-0.0,-0.0,-0.0,-0.0,91552.40925000186,-0.0
2025-03-07 00:00:00,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,91553.40925000186,-0.0
2025-03-07 01:00:00,0.0,0.0,-4754.082370000002,-0.0,-0.0,4754.082370000002,-0.0,91554.40925000186,4755.082370000002
2025-03-07 02:00:00,0.0,0.0,-296.31981999999334,-0.0,-0.0,296.31981999999334,-0.0,91555.40925000186,5052.402189999995
2025-03-07 03:00:00,0.0,0.0,-6361.39364,-0.0,-0.0,6361.39364,-0.0,91556.40925000186,11414.795829999995
2025-03-07 04:00:00,0.0,0.0,10119.0,-0.0,-0.0,-0.0,-0.0,91557.40925000186,1296.7958299999955
2025-03-07 05:00:00,0.0,0.0,-4013.5456700000013,-0.0,-0.0,4013.5456700000013,-0.0,91558.40925000186,5311.341499999997
2025-03-07 06:00:00,0.0,0.0,-31.539130000001478,-0.0,-0.0,31.539130000001478,-0.0,91559.40925000186,5343.880629999998
2025-03-07 07:00:00,0.0,0.0,3781.7000999999987,-0.0,-0.0,-0.0,-0.0,91560.40925000186,1563.1805299999992
2025-03-07 08:00:00,0.0,0.0,1564.1805299999992,-0.0,-0.0,-0.0,-0.0,91561.40925000186,-0.0
2025-03-07 09:00:00,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,91562.40925000186,-0.0
2025-03-07 10:00:00,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,91563.40925000186,-0.0
2025-03-07 11:00:00,0.0,0.0,-2934.335029999991,-0.0,-0.0,2934.335029999991,-0.0,91564.40925000186,2935.335029999991
2025-03-07 12:00:00,0.0,0.0,-10119.0,-0.0,-0.0,10119.0,-0.0,91565.40925000186,13055.335029999991
2025-03-07 13:00:00,0.0,0.0,9336.154459999998,-0.0,-0.0,-0.0,-0.0,91566.40925000186,3720.180569999993
2025-03-07 14:00:00,0.0,0.0,-10119.0,-0.0,-0.0,10119.0,-0.0,91567.40925000186,13840.180569999993
2025-03-07 15:00:00,0.0,0.0,-10119.0,-0.0,-0.0,10119.0,-0.0,91568.40925000186,23960.180569999993
2025-03-07 16:00:00,0.0,0.0,-6328.058500000003,-0.0,-0.0,6328.058500000003,-0.0,91569.40925000186,30289.239069999996
2025-03-07 17:00:00,0.0,0.0,-525.4189600000011,-0.0,-0.0,525.4189600000011,-0.0,91570.40925000186,30815.65803
2025-03-07 18:00:00,0.0,0.0,10119.0,-0.0,-0.0,-0.0,-0.0,91571.40925000186,20697.65803
2025-03-07 19:00:00,0.0,0.0,7941.641799999999,-0.0,-0.0,-0.0,-0.0,91572.40925000186,12757.016229999997
2025-03-07 20:00:00,0.0,0.0,7587.67015,-0.0,-0.0,-0.0,-0.0,91573.40925000186,5170.3460799999975
2025-03-07 21:00:00,0.0,0.0,4304.926119999998,-0.0,-0.0,-0.0,-0.0,91574.40925000186,866.4199599999988
2025-03-07 22:00:00,0.0,0.0,867.4199599999988,-0.0,-0.0,-0.0,-0.0,91575.40925000186,-0.0
2025-03-07 23:00:00,0.0,0.0,-2787.704420000001,-0.0,-0.0,2787.704420000001,-0.0,91576.40925000186,2788.704420000001
2025-03-08 00:00:00,0.0,0.0,2789.704420000001,-0.0,-0.0,-0.0,-0.0,91577.40925000186,-0.0
2025-03-08 01:00:00,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,91578.40925000186,-0.0
2025-03-08 02:00:00,0.0,0.0,-2977.889949999999,-0.0,-0.0,2977.889949999999,-0.0,91579.40925000186,2978.889949999999
2025-03-08 03:00:00,0.0,0.0,-9702.925500000001,-0.0,-0.0,9702.925500000001,-0.0,91580.40925000186,12682.81545
2025-03-08 04:00:00,0.0,0.0,-8999.38658,-0.0,-0.0,8999.38658,-0.0,91581.40925000186,21683.20203
2025-03-08 05:00:00,0.0,0.0,10119.0,-0.0,-0.0,-0.0,-0.0,91582.40925000186,11565.202029999999
2025-03-08 06:00:00,0.0,0.0,10119.0,-0.0,-0.0,-0.0,-0.0,91583.40925000186,1447.2020299999986
2025-03-08 07:00:00,0.0,0.0,1448.2020299999986,-0.0,-0.0,-0.0,-0.0,91584.40925000186,-0.0
2025-03-08 08:00:00,0.0,0.0,-1179.6402700000012,-0.0,-0.0,1179.6402700000012,-0.0,91585.40925000186,1180.6402700000012
2025-03-08 09:00:00,0.0,0.0,-7235.1564800000015,-0.0,-0.0,7235.1564800000015,-0.0,91586.40925000186,8416.796750000003
2025-03-08 10:00:00,0.0,0.0,8417.796750000003,-0.0,-0.0,-0.0,-0.0,91587.40925000186,-0.0
2025-03-08 11:00:00,0.0,0.0,-7287.077649999992,-0.0,-0.0,7287.077649999992,-0.0,91588.40925000186,7288.077649999992
2025-03-08 12:00:00,0.0,0.0,-10119.0,-0.0,-0.0,10119.0,-0.0,91589.40925000186,17408.077649999992
2025-03-08 13:00:00,0.0,0.0,6620.4914499999995,-0.0,-0.0,-0.0,-0.0,91590.40925000186,10788.58619999999
2025-03-08 14:00:00,0.0,0.0,-10119.0,-0.0,-0.0,10119.0,-0.0,91591.40925000186,20908.58619999999
2025-03-08 15:00:00,0.0,0.0,-10119.0,-0.0,-0.0,10119.0,-0.0,91592.40925000186,31028.58619999999
2025-03-08 16:00:00,0.0,0.0,-9483.201640000001,-0.0,-0.0,9483.201640000001,-0.0,91593.40925000186,40512.78783999999
2025-03-08 17:00:00,0.0,0.0,-797.3036300000017,-0.0,-0.0,797.3036300000017,-0.0,91594.40925000186,41311.09146999999
2025-03-08 18:00:00,0.0,0.0,7700.864999999998,-0.0,-0.0,-0.0,-0.0,91595.40925000186,33611.226469999994
2025-03-08 19:00:00,0.0,824.9395000000004,10119.0,-0.0,-0.0,-0.0,-0.0,90771.46975000187,23493.226469999998
2025-03-08 20:00:00,0.0,767.3365799999992,10119.0,-0.0,-0.0,-0.0,-0.0,90005.13317000186,13375.226469999998
2025-03-08 21:00:00,0.0,0.0,8094.336579999999,-0.0,-0.0,-0.0,-0.0,90006.13317000186,5281.889889999998
2025-03-08 22:00:00,0.0,0.0,4321.336579999999,-0.0,-0.0,-0.0,-0.0,90007.13317000186,961.5533099999984
2025-03-08 23:00:00,0.0,0.0,962.5533099999984,-0.0,-0.0,-0.0,-0.0,90008.13317000186,-0.0
2025-03-09 00:00:00,0.0,0.0,-2527.663420000001,-0.0,-0.0,2527.663420000001,-0.0,90009.13317000186,2528.663420000001
2025-03-09 01:00:00,0.0,0.0,-4480.663420000001,-0.0,-0.0,4480.663420000001,-0.0,90010.13317000186,7010.3268400000015
2025-03-09 02:00:00,0.0,0.0,7011.3268400000015,-0.0,-0.0,-0.0,-0.0,90011.13317000186,-0.0
2025-03-09 03:00:00,0.0,0.0,-6085.880150000001,-0.0,-0.0,6085.880150000001,-0.0,90012.13317000186,6086.880150000001
2025-03-09 04:00:00,0.0,0.0,-5711.747070000001,-0.0,-0.0,5711.747070000001,-0.0,90013.13317000186,11799.627220000002
2025-03-09 05:00:00,0.0,0.0,-1487.2433099999962,-0.0,-0.0,1487.2433099999962,-0.0,90014.13317000186,13287.870529999998
2025-03-09 06:00:00,0.0,0.0,10119.0,-0.0,-0.0,-0.0,-0.0,90015.13317000186,3169.870529999998
2025-03-09 07:00:00,0.0,0.0,3170.870529999998,-0.0,-0.0,-0.0,-0.0,90016.13317000186,-0.0
2025-03-09 08:00:00,0.0,0.0,-1764.4453900000017,-0.0,-0.0,1764.4453900000017,-0.0,90017.13317000186,1765.4453900000017
2025-03-09 09:00:00,0.0,0.0,1766.4453900000017,-0.0,-0.0,-0.0,-0.0,90018.13317000186,-0.0
2025-03-09 10:00:00,0.0,0.0,-10119.0,-0.0,-0.0,10119.0,-0.0,90019.13317000186,10120.0
2025-03-09 11:00:00,0.0,0.0,-10119.0,-0.0,-0.0,10119.0,-0.0,90020.13317000186,20240.0
2025-03-09 12:00:00,0.0,0.0,3628.1275099999953,-0.0,-0.0,-0.0,-0.0,90021.13317000186,16612.872490000005
2025-03-09 13:00:00,0.0,0.0,-10119.0,-0.0,-0.0,10119.0,-0.0,90022.13317000186,26732.872490000005
2025-03-09 14:00:00,0.0,0.0,-10119.0,-0.0,-0.0,10119.0,-0.0,90023.13317000186,36852.87249000001
2025-03-09 15:00:00,0.0,0.0,8118.7261599999965,-0.0,-0.0,-0.0,-0.0,90024.13317000186,28735.14633000001
2025-03-09 16:00:00,0.0,0.0,-10119.0,-0.0,-0.0,10119.0,-0.0,90025.13317000186,38855.14633000001
2025-03-09 17:00:00,0.0,0.0,-1953.6468599999862,-0.0,-0.0,1953.6468599999862,-0.0,90026.13317000186,40809.79319
2025-03-09 18:00:00,0.0,0.0,6572.00727,-0.0,-0.0,-0.0,-0.0,90027.13317000186,34238.785919999995
2025-03-09 19:00:00,0.0,308.7613399999991,10119.0,-0.0,-0.0,-0.0,-0.0,89719.37183000187,24120.785919999995
2025-03-09 20:00:00,0.0,454.5875299999989,10119.0,-0.0,-0.0,-0.0,-0.0,89265.78430000186,14002.785919999997
2025-03-09 21:00:00,0.0,0.0,7906.804259999999,-0.0,-0.0,-0.0,-0.0,89266.78430000186,6096.981659999998
2025-03-09 22:00:00,0.0,0.0,4659.578829999999,-0.0,-0.0,-0.0,-0.0,89267.78430000186,1438.4028299999986
2025-03-09 23:00:00,0.0,0.0,1439.4028299999986,-0.0,-0.0,-0.0,-0.0,89268.78430000186,-0.0
2025-03-10 00:00:00,0.0,0.0,-1672.9491700000015,-0.0,-0.0,1672.9491700000015,-0.0,89269.78430000186,1673.9491700000015
2025-03-10 01:00:00,0.0,0.0,-3707.292440000001,-0.0,-0.0,3707.292440000001,-0.0,89270.78430000186,5382.241610000003
2025-03-10 02:00:00,0.0,0.0,-5067.116440000002,-0.0,-0.0,5067.116440000002,-0.0,89271.78430000186,10450.358050000004
2025-03-10 03:00:00,0.0,0.0,10119.0,-0.0,-0.0,-0.0,-0.0,89272.78430000186,332.35805000000437
2025-03-10 04:00:00,0.0,0.0,333.35805000000437,-0.0,-0.0,-0.0,-0.0,89273.78430000186,-0.0
2025-03-10 05:00:00,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,89274.78430000186,-0.0
2025-03-10 06:00:00,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,89275.78430000186,-0.0
2025-03-10 07:00:00,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,89276.78430000186,-0.0
2025-03-10 08:00:00,0.0,0.0,-10117.0,-0.0,-0.0,10117.0,-0.0,89277.78430000186,10118.0
2025-03-10 09:00:00,0.0,0.0,10119.0,-0.0,-0.0,-0.0,-0.0,89278.78430000186,-0.0
2025-03-10 10:00:00,0.0,0.0,-394.0218100000038,-0.0,-0.0,394.0218100000038,-0.0,89279.78430000186,395.0218100000038
2025-03-10 11:00:00,0.0,0.0,396.0218100000038,-0.0,-0.0,-0.0,-0.0,89280.78430000186,-0.0
2025-03-10 12:00:00,0.0,0.0,-4411.025359999998,-0.0,-0.0,4411.025359999998,-0.0,89281.78430000186,4412.025359999998
2025-03-10 13:00:00,0.0,0.0,-7566.68052,-0.0,-0.0,7566.68052,-0.0,89282.78430000186,11979.705879999998
2025-03-10 14:00:00,0.0,0.0,-7241.336789999999,-0.0,-0.0,7241.336789999999,-0.0,89283.78430000186,19222.042669999995
2025-03-10 15:00:00,0.0,0.0,-10119.0,-0.0,-0.0,10119.0,-0.0,89284.78430000186,29342.042669999995
2025-03-10 16:00:00,0.0,0.0,3454.2821199999994,-0.0,-0.0,-0.0,-0.0,89285.78430000186,25888.760549999995
2025-03-10 17:00:00,0.0,0.0,-2979.8143100000016,-0.0,-0.0,2979.8143100000016,-0.0,89286.78430000186,28869.574859999997
2025-03-10 18:00:00,0.0,0.0,10119.0,-0.0,-0.0,-0.0,-0.0,89287.78430000186,18751.574859999997
2025-03-10 19:00:00,0.0,0.0,-16.60541000000103,-0.0,-0.0,16.60541000000103,-0.0,89288.78430000186,18769.180269999997
2025-03-10 20:00:00,0.0,0.0,461.18871999999874,-0.0,-0.0,-0.0,-0.0,89289.78430000186,18308.99155
2025-03-10 21:00:00,0.0,0.0,-1926.0084500000012,-0.0,-0.0,1926.0084500000012,-0.0,89290.78430000186,20236.0
2025-03-10 22:00:00,0.0,0.0,10119.0,-0.0,-0.0,-0.0,-0.0,89291.78430000186,10118.0
2025-03-10 23:00:00,0.0,0.0,10119.0,-0.0,-0.0,-0.0,-0.0,89292.78430000186,-0.0
2025-03-11 00:00:00,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,89293.78430000186,-0.0
2025-03-11 01:00:00,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,89294.78430000186,-0.0
2025-03-11 02:00:00,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,89295.78430000186,-0.0
2025-03-11 03:00:00,0.0,0.0,-10117.0,-0.0,-0.0,10117.0,-0.0,89296.78430000186,10118.0
2025-03-11 04:00:00,0.0,0.0,10119.0,-0.0,-0.0,-0.0,-0.0,89297.78430000186,-0.0
2025-03-11 05:00:00,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,89298.78430000186,-0.0
2025-03-11 06:00:00,0.0,0.0,-10119.0,-0.0,-0.0,10119.0,-0.0,89299.78430000186,10120.0
2025-03-11 07:00:00,0.0,0.0,10119.0,-0.0,-0.0,-0.0,-0.0,89300.78430000186,2.0
2025-03-11 08:00:00,0.0,0.0,3.0,-0.0,-0.0,-0.0,-0.0,89301.78430000186,-0.0
2025-03-11 09:00:00,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,89302.78430000186,-0.0
2025-03-11 10:00:00,0.0,0.0,-2238.0780999999984,-0.0,-0.0,2238.0780999999984,-0.0,89303.78430000186,2239.0780999999984
2025-03-11 11:00:00,0.0,0.0,-9137.310479999998,-0.0,-0.0,9137.310479999998,-0.0,89304.78430000186,11377.388579999997
2025-03-11 12:00:00,-21.05263157894737,0.0,-10119.0,21.05263157894737,-0.0,10119.0,20.0,89305.78430000186,21497.38858
2025-03-11 13:00:00,-200.0,0.0,-10119.0,200.0,-0.0,10119.0,210.0,89306.78430000186,31617.38858
2025-03-11 14:00:00,-200.0,0.0,-10119.0,200.0,-0.0,10119.0,400.0,89307.78430000186,41737.38858
2025-03-11 15:00:00,0.0,0.0,-9517.13947,-0.0,-0.0,9517.13947,400.0,89308.78430000186,51255.52805
2025-03-11 16:00:00,0.0,0.0,-1317.577710000001,-0.0,-0.0,1317.577710000001,400.0,89309.78430000186,52574.10576
2025-03-11 17:00:00,0.0,0.0,10119.0,-0.0,-0.0,-0.0,400.0,89310.78430000186,42456.10576
2025-03-11 18:00:00,0.0,0.0,10119.0,-0.0,-0.0,-0.0,400.0,89311.78430000186,32338.10576
2025-03-11 19:00:00,0.0,0.0,-2657.8899100000012,-0.0,-0.0,2657.8899100000012,400.0,89312.78430000186,34996.99567
2025-03-11 20:00:00,0.0,0.0,10119.0,-0.0,-0.0,-0.0,400.0,89313.78430000186,24878.995669999997
2025-03-11 21:00:00,200.0,0.0,10119.0,-0.0,-0.0,-0.0,189.47368421,89314.78430000186,14760.995669999997
2025-03-11 22:00:00,0.0,0.0,-4009.9975000000013,-0.0,-0.0,4009.9975000000013,189.47368421,89315.78430000186,18771.993169999998
2025-03-11 23:00:00,179.99999999904998,0.0,10119.0,-0.0,-0.0,-0.0,-0.0,89316.78430000186,8653.993169999998
2025-03-12 00:00:00,0.0,0.0,-7676.462990000002,-0.0,-0.0,7676.462990000002,-0.0,89317.78430000186,16331.45616
2025-03-12 01:00:00,0.0,0.0,-10103.23975,-0.0,-0.0,10103.23975,-0.0,89318.78430000186,26435.695910000002
2025-03-12 02:00:00,0.0,0.0,10119.0,-0.0,-0.0,-0.0,-0.0,89319.78430000186,16317.695910000002
2025-03-12 03:00:00,0.0,0.0,10119.0,-0.0,-0.0,-0.0,-0.0,89320.78430000186,6199.695910000002
2025-03-12 04:00:00,0.0,0.0,6200.695910000002,-0.0,-0.0,-0.0,-0.0,89321.78430000186,-0.0
2025-03-12 05:00:00,0.0,0.0,-9314.671020000002,-0.0,-0.0,9314.671020000002,-0.0,89322.78430000186,9315.671020000002
2025-03-12 06:00:00,0.0,0.0,9316.671020000002,-0.0,-0.0,-0.0,-0.0,89323.78430000186,-0.0
2025-03-12 07:00:00,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,89324.78430000186,-0.0
2025-03-12 08:00:00,0.0,0.0,-6491.978240000002,-0.0,-0.0,6491.978240000002,-0.0,89325.78430000186,6492.978240000002
2025-03-12 09:00:00,0.0,0.0,6493.978240000002,-0.0,-0.0,-0.0,-0.0,89326.78430000186,-0.0
2025-03-12 10:00:00,0.0,0.0,-6686.9810099999995,-0.0,-0.0,6686.9810099999995,-0.0,89327.78430000186,6687.9810099999995
2025-03-12 11:00:00,0.0,0.0,4991.069290000001,-0.0,-0.0,-0.0,-0.0,89328.78430000186,1697.9117199999987
2025-03-12 12:00:00,0.0,0.0,1698.9117199999987,-0.0,-0.0,-0.0,-0.0,89329.78430000186,-0.0
2025-03-12 13:00:00,0.0,0.0,-219.4921899999988,-0.0,-0.0,219.4921899999988,-0.0,89330.78430000186,220.4921899999988
2025-03-12 14:00:00,0.0,0.0,-8435.790299999995,-0.0,-0.0,8435.790299999995,-0.0,89331.78430000186,8657.282489999994
2025-03-12 15:00:00,0.0,0.0,5692.321689999997,-0.0,-0.0,-0.0,-0.0,89332.78430000186,2965.960799999997
2025-03-12 16:00:00,0.0,0.0,-10119.0,-0.0,-0.0,10119.0,-0.0,89333.78430000186,13085.960799999997
2025-03-12 17:00:00,0.0,0.0,-5927.623380000001,-0.0,-0.0,5927.623380000001,-0.0,89334.78430000186,19014.584179999998
2025-03-12 18:00:00,0.0,0.0,1760.8766099999984,-0.0,-0.0,-0.0,-0.0,89335.78430000186,17254.70757
2025-03-12 19:00:00,0.0,0.0,4834.83815,-0.0,-0.0,-0.0,-0.0,89336.78430000186,12420.869419999999
2025-03-12 20:00:00,0.0,0.0,10119.0,-0.0,-0.0,-0.0,-0.0,89337.78430000186,2302.8694199999986
2025-03-12 21:00:00,0.0,0.0,2303.8694199999986,-0.0,-0.0,-0.0,-0.0,89338.78430000186,-0.0
2025-03-12 22:00:00,0.0,0.0,-1199.6025800000011,-0.0,-0.0,1199.6025800000011,-0.0,89339.78430000186,1200.6025800000011
2025-03-12 23:00:00,0.0,0.0,-4649.336420000001,-0.0,-0.0,4649.336420000001,-0.0,89340.78430000186,5850.939000000002
2025-03-13 00:00:00,0.0,0.0,5851.939000000002,-0.0,-0.0,-0.0,-0.0,89341.78430000186,-0.0
2025-03-13 01:00:00,0.0,0.0,-7424.933380000002,-0.0,-0.0,7424.933380000002,-0.0,89342.78430000186,7425.933380000002
2025-03-13 02:00:00,0.0,0.0,-8200.199540000001,-0.0,-0.0,8200.199540000001,-0.0,89343.78430000186,15627.132920000004
2025-03-13 03:00:00,0.0,0.0,10119.0,-0.0,-0.0,-0.0,-0.0,89344.78430000186,5509.132920000004
2025-03-13 04:00:00,0.0,0.0,5510.132920000004,-0.0,-0.0,-0.0,-0.0,89345.78430000186,-0.0
2025-03-13 05:00:00,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,89346.78430000186,-0.0
2025-03-13 06:00:00,0.0,0.0,-69.56035999999858,-0.0,-0.0,69.56035999999858,-0.0,89347.78430000186,70.56035999999858
2025-03-13 07:00:00,0.0,0.0,71.56035999999858,-0.0,-0.0,-0.0,-0.0,89348.78430000186,-0.0
2025-03-13 08:00:00,0.0,0.0,-4079.799350000001,-0.0,-0.0,4079.799350000001,-0.0,89349.78430000186,4080.799350000001
2025-03-13 09:00:00,0.0,0.0,-10078.12643,-0.0,-0.0,10078.12643,-0.0,89350.78430000186,14159.925780000001
2025-03-13 10:00:00,0.0,0.0,10119.0,-0.0,-0.0,-0.0,-0.0,89351.78430000186,4041.9257800000014
2025-03-13 11:00:00,0.0,0.0,4042.9257800000014,-0.0,-0.0,-0.0,-0.0,89352.78430000186,-0.0
2025-03-13 12:00:00,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,89353.78430000186,-0.0
2025-03-13 13:00:00,0.0,0.0,-10119.0,-0.0,-0.0,10119.0,-0.0,89354.78430000186,10120.0
