date,ben_hard_coal,ben_gas,ben_oil,ben_other_non_renewables,ben_biomass,ben_nuclear,ben_wind_onshore,ben_wind_offshore,ben_solar_pv,ben_other-renewables,ben_failure
2025-06-11 01:00:00,-0.0,15783.41665,-0.0,-0.0,2088.16,-0.0,294.24735,369.556,-0.0,1009.62,-0.0
2025-06-11 02:00:00,-0.0,15506.216550000001,-0.0,-0.0,2088.16,-0.0,316.04345,335.96,-0.0,1009.62,-0.0
2025-06-11 03:00:00,-0.0,15590.499800000001,-0.0,-0.0,2088.16,-0.0,261.5532,277.167,-0.0,1009.62,-0.0
2025-06-11 04:00:00,-0.0,15987.603879999999,-0.0,-0.0,2088.16,-0.0,196.1649,226.773,143.67822,1009.62,-0.0
2025-06-11 05:00:00,-0.0,16065.96991,-0.0,-0.0,2088.16,-0.0,163.47075,193.177,1963.60234,1009.62,-0.0
2025-06-11 06:00:00,-0.0,13212.673310000002,-0.0,-0.0,2088.16,-0.0,76.28635,134.384,6752.87634,1009.62,-0.0
2025-06-11 07:00:00,-0.0,10190.50926,-0.0,-0.0,2088.16,-0.0,21.7961,75.591,13697.32364,1009.62,-0.0
2025-06-11 08:00:00,-0.0,4902.847440000001,-0.0,-0.0,2088.16,-0.0,21.7961,75.591,20545.98546,1009.62,-0.0
2025-06-11 09:00:00,-0.0,15.942780000002585,-0.0,-0.0,2088.16,-0.0,21.7961,109.187,25766.29412,1009.62,-0.0
2025-06-11 10:00:00,-0.0,-0.0,-0.0,-0.0,844.4021800000011,-0.0,43.5922,226.773,26963.61262,1009.62,-0.0
2025-06-11 11:00:00,-0.0,-0.0,-0.0,-0.0,427.5685200000007,-0.0,65.3883,277.167,26676.25618,1009.62,-0.0
2025-06-11 12:00:00,-0.0,-0.0,-0.0,-0.0,436.47409000000204,-0.0,54.49025,218.374,26772.04166,1009.62,-0.0
2025-06-11 13:00:00,-0.0,-0.0,-0.0,-0.0,1215.5136800000023,-0.0,43.5922,167.98,25766.29412,1009.62,-0.0
2025-06-11 14:00:00,-0.0,530.5398099999998,-0.0,-0.0,2088.16,-0.0,32.69415,109.187,23754.79904,1009.62,-0.0
2025-06-11 15:00:00,-0.0,2858.4602700000005,-0.0,-0.0,2088.16,-0.0,32.69415,58.793,19971.27258,1009.62,-0.0
2025-06-11 16:00:00,-0.0,7136.549410000001,-0.0,-0.0,2088.16,-0.0,32.69415,16.798,14655.17844,1009.62,-0.0
2025-06-11 17:00:00,-0.0,13217.213820000003,-0.0,-0.0,2088.16,-0.0,43.5922,8.399,8477.01498,1009.62,-0.0
2025-06-11 18:00:00,-0.0,18031.803600000003,-0.0,-0.0,2088.16,-0.0,65.3883,-0.0,3113.0281,1009.62,-0.0
2025-06-11 19:00:00,747.8477300000013,18500.9,-0.0,-0.0,2088.16,-0.0,141.67465,67.192,622.60562,1009.62,-0.0
2025-06-11 20:00:00,-0.0,18456.7256,-0.0,-0.0,2088.16,-0.0,305.1454,428.349,-0.0,1009.62,-0.0
2025-06-11 21:00:00,-0.0,17972.133550000002,-0.0,-0.0,2088.16,-0.0,534.00445,991.082,-0.0,1009.62,-0.0
2025-06-11 22:00:00,-0.0,18451.179949999998,-0.0,-0.0,2088.16,-0.0,664.78105,1184.259,-0.0,1009.62,-0.0
2025-06-11 23:00:00,-0.0,16671.418850000002,-0.0,-0.0,2088.16,-0.0,686.57715,1478.224,-0.0,1009.62,-0.0
2025-06-12 00:00:00,-0.0,15479.460750000002,-0.0,-0.0,2088.16,-0.0,708.37325,1797.386,-0.0,1009.62,-0.0
2025-06-12 01:00:00,-0.0,14339.597700000002,-0.0,-0.0,2088.16,-0.0,719.2713,2091.351,-0.0,1009.62,-0.0
2025-06-12 02:00:00,-0.0,13876.11865,-0.0,-0.0,2088.16,-0.0,730.16935,2250.932,-0.0,1009.62,-0.0
2025-06-12 03:00:00,-0.0,13583.937350000002,-0.0,-0.0,2088.16,-0.0,795.55765,2309.725,-0.0,1009.62,-0.0
2025-06-12 04:00:00,-0.0,13805.872420000003,-0.0,-0.0,2088.16,-0.0,893.6401,2334.922,95.78548,1009.62,-0.0
2025-06-12 05:00:00,-0.0,13584.532830000002,-0.0,-0.0,2088.16,-0.0,1035.31475,2418.912,1580.46042,1009.62,-0.0
2025-06-12 06:00:00,-0.0,10312.09295,-0.0,-0.0,2088.16,-0.0,817.35375,2301.326,6944.4473,1009.62,-0.0
2025-06-12 07:00:00,-0.0,6581.628930000001,-0.0,-0.0,2088.16,-0.0,534.00445,2024.159,14990.42762,1009.62,-0.0
2025-06-12 08:00:00,-0.0,580.5578300000025,-0.0,-0.0,2088.16,-0.0,468.61615,1847.78,22653.26602,1009.62,-0.0
2025-06-12 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,27983.38,1009.62,-0.0
2025-06-12 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,29054.0,-0.0,-0.0
2025-06-12 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,28394.0,-0.0,-0.0
2025-06-12 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,28683.0,-0.0,-0.0
2025-06-12 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,28523.0,-0.0,-0.0
2025-06-12 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,26803.38,1009.62,-0.0
2025-06-12 15:00:00,-0.0,-0.0,-0.0,-0.0,887.4878799999997,-0.0,1656.5036,1335.441,21455.94752,1009.62,-0.0
2025-06-12 16:00:00,-0.0,3348.7637300000006,-0.0,-0.0,2088.16,-0.0,1732.78995,1889.775,15229.89132,1009.62,-0.0
2025-06-12 17:00:00,-0.0,8648.277880000001,-0.0,-0.0,2088.16,-0.0,1678.2997,2763.271,8764.37142,1009.62,-0.0
2025-06-12 18:00:00,-0.0,12937.000110000004,-0.0,-0.0,2088.16,-0.0,1689.19775,3653.565,2921.45714,1009.62,-0.0
2025-06-12 19:00:00,-0.0,13773.22035,-0.0,-0.0,2088.16,-0.0,1798.17825,4249.894,478.9274,1009.62,-0.0
2025-06-12 20:00:00,-0.0,12724.86915,-0.0,-0.0,2088.16,-0.0,2146.91585,4745.435,-0.0,1009.62,-0.0
2025-06-12 21:00:00,-0.0,12081.591250000001,-0.0,-0.0,2088.16,-0.0,2561.04175,5148.587,-0.0,1009.62,-0.0
2025-06-12 22:00:00,-0.0,12207.27245,-0.0,-0.0,2088.16,-0.0,2735.41055,5568.537,-0.0,1009.62,-0.0
2025-06-12 23:00:00,-0.0,10937.3299,-0.0,-0.0,2088.16,-0.0,2637.3281,5358.562,-0.0,1009.62,-0.0
2025-06-13 00:00:00,-0.0,10526.2692,-0.0,-0.0,2088.16,-0.0,2571.9398,4947.011,-0.0,1009.62,-0.0
2025-06-13 01:00:00,-0.0,10089.019600000001,-0.0,-0.0,2088.16,-0.0,2484.7554,4661.445,-0.0,1009.62,-0.0
2025-06-13 02:00:00,-0.0,10148.671150000002,-0.0,-0.0,2088.16,-0.0,2364.87685,4434.672,-0.0,1009.62,-0.0
2025-06-13 03:00:00,-0.0,10141.9475,-0.0,-0.0,2088.16,-0.0,2288.5905,4350.682,-0.0,1009.62,-0.0
2025-06-13 04:00:00,-0.0,10445.262070000002,-0.0,-0.0,2088.16,-0.0,2277.69245,4367.48,95.78548,1009.62,-0.0
2025-06-13 05:00:00,-0.0,10879.632950000001,-0.0,-0.0,2088.16,-0.0,2146.91585,4291.889,1436.7822,1009.62,-0.0
2025-06-13 06:00:00,-0.0,7587.578500000001,-0.0,-0.0,2088.16,-0.0,1787.2802,4081.914,6944.4473,1009.62,-0.0
2025-06-13 07:00:00,-0.0,3531.319650000002,-0.0,-0.0,2088.16,-0.0,1209.68355,3863.54,15325.6768,1009.62,-0.0
2025-06-13 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,833.3920600000001,3527.58,23036.40794,1009.62,-0.0
2025-06-13 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,28777.0,-0.0,-0.0
2025-06-13 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,29076.0,-0.0,-0.0
2025-06-13 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,28541.0,-0.0,-0.0
2025-06-13 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,28639.0,-0.0,-0.0
2025-06-13 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,28527.0,-0.0,-0.0
2025-06-13 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,27939.0,-0.0,-0.0
2025-06-13 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,816.726160000002,24712.65384,1009.62,-0.0
2025-06-13 16:00:00,-0.0,-0.0,-0.0,-0.0,1677.0178299999995,-0.0,1275.07185,3678.762,17624.52832,1009.62,-0.0
2025-06-13 17:00:00,-0.0,7101.14198,-0.0,-0.0,2088.16,-0.0,1198.7855,3947.53,9482.76252,1009.62,-0.0
2025-06-13 18:00:00,-0.0,13079.6325,-0.0,-0.0,2088.16,-0.0,1264.1738,4090.313,2634.1007,1009.62,-0.0
2025-06-13 19:00:00,-0.0,13811.706489999999,-0.0,-0.0,2088.16,-0.0,1710.99385,4325.485,431.03466,1009.62,-0.0
2025-06-13 20:00:00,-0.0,12657.870550000001,-0.0,-0.0,2088.16,-0.0,2277.69245,4560.657,-0.0,1009.62,-0.0
2025-06-13 21:00:00,-0.0,12613.6206,-0.0,-0.0,2088.16,-0.0,2484.7554,4669.844,-0.0,1009.62,-0.0
2025-06-13 22:00:00,-0.0,13669.986300000002,-0.0,-0.0,2088.16,-0.0,2332.1827,4611.051,-0.0,1009.62,-0.0
2025-06-13 23:00:00,-0.0,12744.188150000004,-0.0,-0.0,2088.16,-0.0,2146.91585,4065.116,-0.0,1009.62,-0.0
2025-06-14 00:00:00,-0.0,12611.88785,-0.0,-0.0,2088.16,-0.0,1994.34315,3451.989,-0.0,1009.62,-0.0
2025-06-14 01:00:00,-0.0,12666.56185,-0.0,-0.0,2088.16,-0.0,1776.38215,2721.276,-0.0,1009.62,-0.0
2025-06-14 02:00:00,-0.0,13131.557900000002,-0.0,-0.0,2088.16,-0.0,1547.5231,2192.139,-0.0,1009.62,-0.0
2025-06-14 03:00:00,-0.0,13695.482,-0.0,-0.0,2088.16,-0.0,1307.766,1914.972,-0.0,1009.62,-0.0
2025-06-14 04:00:00,-0.0,14365.843320000004,-0.0,-0.0,2088.16,-0.0,1133.3972,1730.194,95.78548,1009.62,-0.0
2025-06-14 05:00:00,-0.0,15026.07845,-0.0,-0.0,2088.16,-0.0,948.13035,1436.229,1436.7822,1009.62,-0.0
2025-06-14 06:00:00,-0.0,11780.019700000003,-0.0,-0.0,2088.16,-0.0,653.883,1091.87,6944.4473,1009.62,-0.0
2025-06-14 07:00:00,-0.0,7910.248240000003,-0.0,-0.0,2088.16,-0.0,305.1454,789.506,15038.32036,1009.62,-0.0
2025-06-14 08:00:00,-0.0,2234.036970000001,-0.0,-0.0,2088.16,-0.0,163.47075,512.339,22605.37328,1009.62,-0.0
2025-06-14 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,28059.38,1009.62,-0.0
2025-06-14 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,29305.0,-0.0,-0.0
2025-06-14 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,29017.0,-0.0,-0.0
2025-06-14 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,29206.0,-0.0,-0.0
2025-06-14 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,29015.0,-0.0,-0.0
2025-06-14 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,28254.0,-0.0,-0.0
2025-06-14 15:00:00,-0.0,-0.0,-0.0,-0.0,2079.2605000000026,-0.0,130.7766,302.364,23227.9789,1009.62,-0.0
2025-06-14 16:00:00,-0.0,5156.125730000001,-0.0,-0.0,2088.16,-0.0,163.47075,419.95,16666.67352,1009.62,-0.0
2025-06-14 17:00:00,-0.0,11792.038980000001,-0.0,-0.0,2088.16,-0.0,261.5532,596.329,9243.29882,1009.62,-0.0
2025-06-14 18:00:00,-0.0,17262.127550000005,-0.0,-0.0,2088.16,-0.0,446.82005,772.708,2873.5644,1009.62,-0.0
2025-06-14 19:00:00,-0.0,18310.945000000003,-0.0,-0.0,2088.16,-0.0,784.6596,940.688,478.9274,1009.62,-0.0
2025-06-14 20:00:00,-0.0,17511.3449,-0.0,-0.0,2088.16,-0.0,1111.6011,1058.274,-0.0,1009.62,-0.0
2025-06-14 21:00:00,-0.0,17797.1467,-0.0,-0.0,2088.16,-0.0,1155.1933,1007.88,-0.0,1009.62,-0.0
2025-06-14 22:00:00,-0.0,18338.7815,-0.0,-0.0,2088.16,-0.0,1198.7855,1234.653,-0.0,1009.62,-0.0
2025-06-14 23:00:00,-0.0,17145.18895,-0.0,-0.0,2088.16,-0.0,882.74205,932.289,-0.0,1009.62,-0.0
2025-06-15 00:00:00,-0.0,16465.2388,-0.0,-0.0,2088.16,-0.0,697.4752,789.506,-0.0,1009.62,-0.0
2025-06-15 01:00:00,-0.0,15652.806500000002,-0.0,-0.0,2088.16,-0.0,544.9025,747.511,-0.0,1009.62,-0.0
2025-06-15 02:00:00,-0.0,15244.222900000004,-0.0,-0.0,2088.16,-0.0,457.7181,1016.279,-0.0,1009.62,-0.0
2025-06-15 03:00:00,-0.0,14737.459900000002,-0.0,-0.0,2088.16,-0.0,457.7181,1327.042,-0.0,1009.62,-0.0
2025-06-15 04:00:00,-0.0,14582.312629999997,-0.0,-0.0,2088.16,-0.0,468.61615,1570.613,143.67822,1009.62,-0.0
2025-06-15 05:00:00,-0.0,14143.596400000004,-0.0,-0.0,2088.16,-0.0,435.922,1746.992,1915.7096,1009.62,-0.0
2025-06-15 06:00:00,-0.0,11173.99864,-0.0,-0.0,2088.16,-0.0,326.9415,1772.189,6657.09086,1009.62,-0.0
2025-06-15 07:00:00,-0.0,8264.16343,-0.0,-0.0,2088.16,-0.0,185.26685,1612.608,13314.18172,1009.62,-0.0
2025-06-15 08:00:00,-0.0,2630.2108000000026,-0.0,-0.0,2088.16,-0.0,152.5727,1495.022,20354.4145,1009.62,-0.0
2025-06-15 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1179.6221800000021,26005.75782,1009.62,-0.0
2025-06-15 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,27391.38,1009.62,-0.0
2025-06-15 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,27770.0,-0.0,-0.0
2025-06-15 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,27819.0,-0.0,-0.0
2025-06-15 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,27397.0,-0.0,-0.0
2025-06-15 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,168.22780000000057,25383.1522,1009.62,-0.0
2025-06-15 15:00:00,-0.0,-0.0,-0.0,-0.0,1541.7863200000002,-0.0,741.0674,1763.79,20210.73628,1009.62,-0.0
2025-06-15 16:00:00,-0.0,3429.219390000002,-0.0,-0.0,2088.16,-0.0,926.33425,2133.346,15038.32036,1009.62,-0.0
2025-06-15 17:00:00,-0.0,8767.978110000004,-0.0,-0.0,2088.16,-0.0,1144.29525,2544.897,8908.04964,1009.62,-0.0
2025-06-15 18:00:00,-0.0,13675.036050000002,-0.0,-0.0,2088.16,-0.0,1275.07185,2654.084,3113.0281,1009.62,-0.0
2025-06-15 19:00:00,-0.0,14810.437870000002,-0.0,-0.0,2088.16,-0.0,1580.21725,2922.852,574.71288,1009.62,-0.0
2025-06-15 20:00:00,-0.0,14297.906500000001,-0.0,-0.0,2088.16,-0.0,1852.6685,2981.645,-0.0,1009.62,-0.0
2025-06-15 21:00:00,-0.0,15004.878400000001,-0.0,-0.0,2088.16,-0.0,1874.4646,2712.877,-0.0,1009.62,-0.0
2025-06-15 22:00:00,-0.0,15970.288099999998,-0.0,-0.0,2088.16,-0.0,1939.8529,2696.079,-0.0,1009.62,-0.0
2025-06-15 23:00:00,-0.0,14719.977599999998,-0.0,-0.0,2088.16,-0.0,1612.9114,2259.331,-0.0,1009.62,-0.0
2025-06-16 00:00:00,-0.0,14083.713500000003,-0.0,-0.0,2088.16,-0.0,1416.7465,2015.76,-0.0,1009.62,-0.0
2025-06-16 01:00:00,-0.0,13463.463200000002,-0.0,-0.0,2088.16,-0.0,1264.1738,1822.583,-0.0,1009.62,-0.0
2025-06-16 02:00:00,-0.0,13097.934650000001,-0.0,-0.0,2088.16,-0.0,1166.09135,1730.194,-0.0,1009.62,-0.0
2025-06-16 03:00:00,-0.0,13076.7901,-0.0,-0.0,2088.16,-0.0,1068.0089,1503.421,-0.0,1009.62,-0.0
2025-06-16 04:00:00,-0.0,12975.454170000003,-0.0,-0.0,2088.16,-0.0,948.13035,1259.85,95.78548,1009.62,-0.0
2025-06-16 05:00:00,-0.0,11956.04988,-0.0,-0.0,2088.16,-0.0,806.4557,1226.254,1580.46042,1009.62,-0.0
2025-06-16 06:00:00,-0.0,8612.194290000001,-0.0,-0.0,2088.16,-0.0,468.61615,1217.855,6896.55456,1009.62,-0.0
2025-06-16 07:00:00,-0.0,3799.7956300000014,-0.0,-0.0,2088.16,-0.0,250.65515,1100.269,14511.50022,1009.62,-0.0
2025-06-16 08:00:00,-0.0,-0.0,-0.0,-0.0,693.0073799999996,-0.0,239.7571,1108.668,21455.94752,1009.62,-0.0
2025-06-16 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,25397.0,-0.0,-0.0
2025-06-16 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,25787.0,-0.0,-0.0
2025-06-16 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,25517.0,-0.0,-0.0
2025-06-16 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,24888.0,-0.0,-0.0
2025-06-16 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,24511.0,-0.0,-0.0
2025-06-16 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,24279.0,-0.0,-0.0
2025-06-16 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,22905.38,1009.62,-0.0
2025-06-16 16:00:00,-0.0,1294.5638000000017,-0.0,-0.0,2088.16,-0.0,1133.3972,1679.8,16762.459,1009.62,-0.0
2025-06-16 17:00:00,-0.0,8858.737280000001,-0.0,-0.0,2088.16,-0.0,1285.9699,1562.214,9243.29882,1009.62,-0.0
2025-06-16 18:00:00,-0.0,14754.70103,-0.0,-0.0,2088.16,-0.0,1384.05235,1478.224,3017.24262,1009.62,-0.0
2025-06-16 19:00:00,-0.0,16384.86647,-0.0,-0.0,2088.16,-0.0,1667.40165,1352.239,574.71288,1009.62,-0.0
2025-06-16 20:00:00,-0.0,16390.789650000002,-0.0,-0.0,2088.16,-0.0,1819.97435,1209.456,-0.0,1009.62,-0.0
2025-06-16 21:00:00,-0.0,16818.8878,-0.0,-0.0,2088.16,-0.0,1787.2802,1243.052,-0.0,1009.62,-0.0
2025-06-16 22:00:00,-0.0,15675.04495,-0.0,-0.0,2088.16,-0.0,1972.54705,1444.628,-0.0,1009.62,-0.0
2025-06-16 23:00:00,-0.0,14769.593850000001,-0.0,-0.0,2088.16,-0.0,1776.38215,1310.244,-0.0,1009.62,-0.0
2025-06-17 00:00:00,-0.0,14084.158450000003,-0.0,-0.0,2088.16,-0.0,1645.60555,1209.456,-0.0,1009.62,-0.0
2025-06-17 01:00:00,-0.0,13555.210200000001,-0.0,-0.0,2088.16,-0.0,1482.1348,1049.875,-0.0,1009.62,-0.0
2025-06-17 02:00:00,-0.0,13418.976800000002,-0.0,-0.0,2088.16,-0.0,1351.3582,965.885,-0.0,1009.62,-0.0
2025-06-17 03:00:00,-0.0,13265.5414,-0.0,-0.0,2088.16,-0.0,1220.5816,865.097,-0.0,1009.62,-0.0
2025-06-17 04:00:00,-0.0,12737.84748,-0.0,-0.0,2088.16,-0.0,1155.1933,831.501,143.67822,1009.62,-0.0
2025-06-17 05:00:00,-0.0,11503.842190000001,-0.0,-0.0,2088.16,-0.0,1013.51865,789.506,1628.35316,1009.62,-0.0
2025-06-17 06:00:00,-0.0,7518.87054,-0.0,-0.0,2088.16,-0.0,632.0869,772.708,6896.55456,1009.62,-0.0
2025-06-17 07:00:00,-0.0,989.8069100000012,-0.0,-0.0,2088.16,-0.0,490.41225,881.895,15134.10584,1009.62,-0.0
2025-06-17 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,22309.0,-0.0,-0.0
2025-06-17 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,22968.0,-0.0,-0.0
2025-06-17 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,23276.0,-0.0,-0.0
2025-06-17 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,23479.0,-0.0,-0.0
2025-06-17 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,23356.0,-0.0,-0.0
2025-06-17 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,23047.0,-0.0,-0.0
2025-06-17 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,22884.0,-0.0,-0.0
2025-06-17 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,22783.0,-0.0,-0.0
2025-06-17 16:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1395.7555000000007,2964.847,17959.7775,1009.62,-0.0
2025-06-17 17:00:00,-0.0,5622.589690000002,-0.0,-0.0,2088.16,-0.0,2255.89635,3233.615,9770.11896,1009.62,-0.0
2025-06-17 18:00:00,-0.0,12356.45378,-0.0,-0.0,2088.16,-0.0,2244.9983,3451.989,2777.77892,1009.62,-0.0
2025-06-17 19:00:00,-0.0,13876.48385,-0.0,-0.0,2088.16,-0.0,2561.04175,3636.767,478.9274,1009.62,-0.0
2025-06-17 20:00:00,-0.0,13384.87995,-0.0,-0.0,2088.16,-0.0,2844.39105,3787.949,-0.0,1009.62,-0.0
2025-06-17 21:00:00,-0.0,13683.576700000001,-0.0,-0.0,2088.16,-0.0,2898.8813,3678.762,-0.0,1009.62,-0.0
2025-06-17 22:00:00,-0.0,12791.3526,-0.0,-0.0,2088.16,-0.0,2702.7164,3771.151,-0.0,1009.62,-0.0
2025-06-17 23:00:00,-0.0,12098.37365,-0.0,-0.0,2088.16,-0.0,2473.85735,3451.989,-0.0,1009.62,-0.0
2025-06-18 00:00:00,-0.0,11856.7906,-0.0,-0.0,2088.16,-0.0,2266.7944,3065.635,-0.0,1009.62,-0.0
2025-06-18 01:00:00,-0.0,11547.407650000001,-0.0,-0.0,2088.16,-0.0,2037.93535,2712.877,-0.0,1009.62,-0.0
2025-06-18 02:00:00,-0.0,11236.502000000002,-0.0,-0.0,2088.16,-0.0,1961.649,2780.069,-0.0,1009.62,-0.0
2025-06-18 03:00:00,-0.0,11141.60015,-0.0,-0.0,2088.16,-0.0,1928.95485,2813.665,-0.0,1009.62,-0.0
2025-06-18 04:00:00,-0.0,11451.403770000003,-0.0,-0.0,2088.16,-0.0,1907.15875,2754.872,95.78548,1009.62,-0.0
2025-06-18 05:00:00,-0.0,12211.16547,-0.0,-0.0,2088.16,-0.0,1710.99385,2578.493,1532.56768,1009.62,-0.0
2025-06-18 06:00:00,-0.0,9567.156140000003,-0.0,-0.0,2088.16,-0.0,1155.1933,2385.316,6896.55456,1009.62,-0.0
2025-06-18 07:00:00,-0.0,5829.791160000001,-0.0,-0.0,2088.16,-0.0,806.4557,2259.331,14894.64214,1009.62,-0.0
2025-06-18 08:00:00,-0.0,-0.0,-0.0,-0.0,1845.2884000000004,-0.0,762.8635,2486.104,22270.1241,1009.62,-0.0
2025-06-18 09:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,27704.38,1009.62,-0.0
2025-06-18 10:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,28847.0,-0.0,-0.0
2025-06-18 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,28217.0,-0.0,-0.0
2025-06-18 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,28337.0,-0.0,-0.0
2025-06-18 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,28115.0,-0.0,-0.0
2025-06-18 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,27522.0,-0.0,-0.0
2025-06-18 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,547.1898600000022,24473.19014,1009.62,-0.0
2025-06-18 16:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1423.5339400000003,4829.425,17672.42106,1009.62,-0.0
2025-06-18 17:00:00,-0.0,4379.027470000001,-0.0,-0.0,2088.16,-0.0,2408.46905,5123.39,9674.33348,1009.62,-0.0
2025-06-18 18:00:00,-0.0,10311.5162,-0.0,-0.0,2088.16,-0.0,2266.7944,5501.345,2873.5644,1009.62,-0.0
2025-06-18 19:00:00,-0.0,11321.51355,-0.0,-0.0,2088.16,-0.0,2408.46905,5795.31,478.9274,1009.62,-0.0
2025-06-18 20:00:00,-0.0,10785.07215,-0.0,-0.0,2088.16,-0.0,2582.83785,5795.31,-0.0,1009.62,-0.0
2025-06-18 21:00:00,-0.0,11355.5588,-0.0,-0.0,2088.16,-0.0,2659.1242,5568.537,-0.0,1009.62,-0.0
2025-06-18 22:00:00,-0.0,13848.769300000002,-0.0,-0.0,2088.16,-0.0,2332.1827,4468.268,-0.0,1009.62,-0.0
2025-06-18 23:00:00,-0.0,13046.59905,-0.0,-0.0,2088.16,-0.0,2168.71195,4123.909,-0.0,1009.62,-0.0
2025-06-19 00:00:00,-0.0,12672.4238,-0.0,-0.0,2088.16,-0.0,2005.2412,3737.555,-0.0,1009.62,-0.0
2025-06-19 01:00:00,-0.0,12404.862150000003,-0.0,-0.0,2088.16,-0.0,1928.95485,3334.403,-0.0,1009.62,-0.0
2025-06-19 02:00:00,-0.0,12661.099700000002,-0.0,-0.0,2088.16,-0.0,1809.0763,2990.044,-0.0,1009.62,-0.0
2025-06-19 03:00:00,-0.0,12626.474900000003,-0.0,-0.0,2088.16,-0.0,1765.4841,2847.261,-0.0,1009.62,-0.0
2025-06-19 04:00:00,-0.0,13242.028920000004,-0.0,-0.0,2088.16,-0.0,1656.5036,2502.902,95.78548,1009.62,-0.0
2025-06-19 05:00:00,-0.0,13871.760310000001,-0.0,-0.0,2088.16,-0.0,1471.23675,2116.548,1484.67494,1009.62,-0.0
